area_id,area_name,b99083001,b99083001_moe,b99083002,b99083002_moe,b99083003,b99083003_moe,b99083004,b99083004_moe,b99083005,b99083005_moe
1,Southwest,27930,-1,25806,-1,2052,-1,23754,-1,2124,-1
2,Delridge Neighborhoods,18280,-1,17487,-1,2335,-1,15152,-1,793,-1
3,Greater Duwamish,23165,-1,22594,-1,3367,-1,19227,-1,571,-1
4,Southeast,22046,-1,20897,-1,2296,-1,18601,-1,1149,-1
5,Central,17277,-1,16123,-1,1595,-1,14528,-1,1154,-1
6,East,32499,-1,30699,-1,3036,-1,27663,-1,1800,-1
7,Northeast,42414,-1,39308,-1,4355,-1,34953,-1,3106,-1
8,North,22378,-1,21391,-1,2676,-1,18715,-1,987,-1
9,Northwest,40650,-1,37768,-1,3705,-1,34063,-1,2882,-1
10,Ballard,27338,-1,25374,-1,2336,-1,23038,-1,1964,-1
11,Lake Union,29994,-1,28149,-1,2968,-1,25181,-1,1845,-1
12,Magnolia/Queen Anne,36929,-1,33935,-1,3556,-1,30379,-1,2994,-1
13,Downtown,9773,-1,8877,-1,950,-1,7927,-1,896,-1
