area_id,area_name,b20017g001,b20017g001_moe,b20017g002,b20017g002_moe,b20017g003,b20017g003_moe,b20017g004,b20017g004_moe,b20017g005,b20017g005_moe,b20017g006,b20017g006_moe,b20017g007,b20017g007_moe
1,Southwest,43224,17855,35769,23267,50571,23599,9271,29131,44408,26400,44408,363566,28750,60218
6,East,29015,22151,43417,41680,52727,18142,19153,29869,28598,14770,29697,34133,25234,16152
7,Northeast,18326,45460,31503,94813,151106,40161,14885,14140,13376,48862,76250,31642,8897,4521
10,Ballard,20699,10542,22431,55054,52500,17489,20208,35301,16250,11515,14792,63991,16484,16473
11,Lake Union,18015,8134,16818,20463,19128,25160,4487,2806,18720,9145,45083,22312,11591,15264
12,Magnolia/Queen Anne,21797,20610,26458,8534,42583,19120,25595,22285,7454,24240,43269,35440,6528,3299
