area_id,area_name,b10063001,b10063001_moe,b10063002,b10063002_moe,b10063003,b10063003_moe,b10063004,b10063004_moe,b10063005,b10063005_moe,b10063006,b10063006_moe,b10063007,b10063007_moe
1,Southwest,23226,383,209,93,65,63,15,50,50,58,144,78,23017,394
2,Delridge Neighborhoods,14850,356,459,142,87,58,0,38,87,58,372,134,14391,392
3,Greater Duwamish,16086,331,1194,228,317,124,132,88,185,93,877,199,14892,402
4,Southeast,17612,387,788,164,286,127,121,85,165,105,502,136,16824,421
5,Central,13921,329,112,85,14,35,6,33,8,36,98,83,13809,327
6,East,29701,474,93,78,67,70,44,60,23,59,26,58,29608,480
7,Northeast,30311,401,186,86,65,67,36,63,29,63,121,76,30125,408
8,North,19461,351,378,149,60,62,0,43,60,62,318,140,19083,386
9,Northwest,33168,437,403,125,148,99,25,59,123,95,255,107,32765,450
10,Ballard,21236,330,161,78,91,66,40,50,51,61,70,57,21075,339
11,Lake Union,24520,524,20,44,0,42,0,42,0,42,20,44,24500,525
12,Magnolia/Queen Anne,29974,461,173,99,51,76,12,53,39,74,122,80,29801,475
13,Downtown,11410,381,33,39,7,30,0,29,7,30,26,38,11377,381
