area_id,area_name,b19013h001,b19013h001_moe
1,Southwest,730105,37775
2,Delridge Neighborhoods,527411,44563
3,Greater Duwamish,721680,87212
4,Southeast,697551,63386
5,Central,609424,42300
6,East,741224,38845
7,Northeast,1313090,82455
8,North,660502,49077
9,Northwest,1212041,56437
10,Ballard,652199,35820
11,Lake Union,699389,46356
12,Magnolia/Queen Anne,913633,41614
13,Downtown,260799,34768
