area_id,area_name,b25026001,b25026001_moe,b25026002,b25026002_moe,b25026003,b25026003_moe,b25026004,b25026004_moe,b25026005,b25026005_moe,b25026006,b25026006_moe,b25026007,b25026007_moe,b25026008,b25026008_moe,b25026009,b25026009_moe,b25026010,b25026010_moe,b25026011,b25026011_moe,b25026012,b25026012_moe,b25026013,b25026013_moe,b25026014,b25026014_moe,b25026015,b25026015_moe
1,Southwest,48553,1055,34202,1208,1238,423,17100,1171,7112,840,4519,687,2512,469,1721,330,14351,1050,3895,653,9441,932,662,200,158,120,130,119,65,76
2,Delridge Neighborhoods,34236,1048,18553,1029,809,363,9711,930,3969,698,2248,509,1076,343,740,210,15683,1143,3550,692,10602,1046,1272,564,174,169,42,58,43,49
3,Greater Duwamish,46112,1746,25258,1572,768,409,12751,1376,6335,1021,2450,583,1616,461,1338,316,20854,1857,3823,908,14442,1594,1779,803,428,213,344,226,38,62
4,Southeast,45210,1447,28900,1374,1044,360,12870,1286,7782,1094,3859,657,1913,527,1432,396,16310,1582,3326,857,10984,1387,1083,309,883,613,0,45,34,61
5,Central,28838,986,15532,947,1001,384,7490,778,3522,539,1765,597,820,280,934,217,13306,1055,4096,758,7826,930,888,317,304,170,51,56,141,124
6,East,47343,1108,14948,888,570,211,9010,782,3015,514,1264,298,545,162,544,342,32395,1148,9244,964,21059,1210,1514,326,415,169,112,73,51,60
7,Northeast,69809,1650,41602,1189,2347,478,19067,1207,9851,913,5034,597,3085,560,2218,315,28207,1720,8647,1070,17565,1689,1356,401,364,170,205,136,70,82
8,North,39656,1083,20757,907,529,221,10215,891,4250,569,3040,522,1562,367,1161,263,18899,1183,5354,801,11905,1114,1284,333,198,137,44,59,114,165
9,Northwest,68886,1456,40245,1451,2083,506,19997,1332,9341,948,3815,560,2852,496,2157,361,28641,1522,7752,1008,18556,1442,1445,320,670,267,195,118,23,57
10,Ballard,44165,1013,26044,1013,1095,356,13032,939,5540,613,3657,638,1260,332,1460,307,18121,1232,5034,908,11408,1048,1231,313,334,258,80,83,34,58
11,Lake Union,43410,1313,15268,842,814,317,8759,777,2912,482,1599,346,665,197,519,192,28142,1366,8271,934,18335,1375,1126,248,248,114,143,129,19,40
12,Magnolia/Queen Anne,57055,1334,30442,1131,1444,410,17381,1139,6167,738,2991,518,1274,299,1185,254,26613,1434,8276,1142,16809,1252,1112,284,317,124,50,65,49,58
13,Downtown,16017,831,3103,461,216,121,2150,446,516,179,198,158,23,47,0,29,12914,808,3629,627,8014,700,1112,244,159,104,0,29,0,29
