area_id,area_name,b25044001,b25044001_moe,b25044002,b25044002_moe,b25044003,b25044003_moe,b25044004,b25044004_moe,b25044005,b25044005_moe,b25044006,b25044006_moe,b25044007,b25044007_moe,b25044008,b25044008_moe,b25044009,b25044009_moe,b25044010,b25044010_moe,b25044011,b25044011_moe,b25044012,b25044012_moe,b25044013,b25044013_moe,b25044014,b25044014_moe,b25044015,b25044015_moe
1,Southwest,23226,383,14808,462,365,133,4380,382,7158,438,2395,290,448,143,62,62,8418,488,1092,224,4432,404,2488,346,293,99,27,59,86,98
2,Delridge Neighborhoods,14850,356,7724,382,192,82,2548,295,3451,320,1101,205,224,84,208,111,7126,444,1598,266,3419,389,1502,255,521,184,37,45,49,68
3,Greater Duwamish,16086,331,8359,418,475,129,2645,304,3197,325,1382,218,509,142,151,88,7727,450,1744,299,3516,405,1721,292,471,160,152,91,123,99
4,Southeast,17612,387,10861,427,320,109,3564,366,4577,368,1799,289,438,137,163,85,6751,473,1627,273,3033,410,1594,316,349,177,108,102,40,62
5,Central,13921,329,6894,359,487,155,2832,323,2500,279,855,188,168,84,52,86,7027,395,1713,254,3682,391,1304,264,262,128,38,47,28,48
6,East,29701,474,8008,453,944,240,3952,404,2397,257,476,147,179,94,60,64,21693,578,8931,594,10419,650,2080,349,137,75,33,53,93,67
7,Northeast,30311,401,16806,426,585,133,5046,370,8390,414,2254,264,462,136,69,71,13505,502,3466,352,6351,452,2446,348,768,205,249,115,225,141
8,North,19461,351,9074,354,313,100,3374,311,3952,305,1065,166,295,103,75,55,10387,449,2393,352,5533,438,1882,304,462,174,76,63,41,51
9,Northwest,33168,437,17569,559,427,135,6040,447,8219,490,2248,289,509,138,126,76,15599,594,3103,368,7889,571,3690,453,725,217,82,69,110,82
10,Ballard,21236,330,11602,423,406,142,3841,379,5453,349,1506,235,306,116,90,63,9634,493,1175,235,5434,470,2354,377,438,177,173,113,60,61
11,Lake Union,24520,524,7184,387,303,99,3054,318,3076,291,609,150,111,69,31,47,17336,590,4800,436,9080,606,2650,359,526,176,186,123,94,70
12,Magnolia/Queen Anne,29974,461,14092,515,506,138,5547,432,6463,426,1224,197,332,128,20,59,15882,596,2915,366,9175,596,3182,405,293,122,139,108,178,116
13,Downtown,11410,381,2175,304,233,110,1568,275,374,142,0,29,0,29,0,29,9235,420,5044,413,3430,387,688,194,63,69,0,29,10,31
