area_id,area_name,b19313g001,b19313g001_moe
1,Southwest,62196700,18561399
2,Delridge Neighborhoods,36915400,11225026
3,Greater Duwamish,39445300,12089295
4,Southeast,58062300,17707786
5,Central,49050100,17874388
6,East,60846800,18211626
7,Northeast,80167800,19068864
8,North,41157600,14443877
9,Northwest,73643400,15392372
10,Ballard,55922200,25634494
11,Lake Union,63765500,16808989
12,Magnolia/Queen Anne,65231600,17738609
13,Downtown,26709600,12384409
