area_id,area_name,b19013f001,b19013f001_moe
2,Delridge Neighborhoods,188824,133832
3,Greater Duwamish,102842,79107
4,Southeast,216028,127320
5,Central,137798,105819
6,East,157924,606349
7,Northeast,117561,108288
8,North,248761,45456
9,Northwest,360015,154053
10,Ballard,37500,53334
11,Lake Union,165474,93982
12,Magnolia/Queen Anne,234954,95596
13,Downtown,125188,49002
