area_id,area_name,b19025i001,b19025i001_moe
1,Southwest,68499100,25628429
2,Delridge Neighborhoods,86000600,17974447
3,Greater Duwamish,65558700,19545897
4,Southeast,60312900,19928907
5,Central,84593400,57468481
6,East,76503000,18229874
7,Northeast,54138000,14944013
8,North,68766800,16667346
9,Northwest,101429200,21438223
10,Ballard,75839300,31248932
11,Lake Union,58427300,15565109
12,Magnolia/Queen Anne,70781000,25504036
13,Downtown,16994400,8648102
