area_id,area_name,b20017b001,b20017b001_moe,b20017b002,b20017b002_moe,b20017b003,b20017b003_moe,b20017b004,b20017b004_moe,b20017b005,b20017b005_moe,b20017b006,b20017b006_moe,b20017b007,b20017b007_moe
2,Delridge Neighborhoods,34139,16511,25337,16390,79675,20537,18875,16036,45875,13184,48120,22590,44875,22362
3,Greater Duwamish,70352,19033,100772,37930,133423,64406,66722,40304,68934,18271,146154,72295,44419,26789
4,Southeast,134891,15871,134218,36240,199603,58270,85946,31773,158379,24484,210725,42456,58723,36267
5,Central,89549,30319,74958,64859,157258,59190,40330,15449,105121,51204,155385,41575,47661,49150
6,East,52206,17955,55211,36648,83538,46081,42089,51563,51261,17820,54271,25094,18217,11300
9,Northwest,51673,32999,81862,29745,82308,65331,48047,62524,44931,10233,45966,52943,29697,24850
13,Downtown,20307,10776,20439,10961,21429,5776,20300,15585,16000,15521,11719,6383,25938,16401
