area_id,area_name,b25053001,b25053001_moe,b25053002,b25053002_moe,b25053003,b25053003_moe,b25053004,b25053004_moe,b25053005,b25053005_moe,b25053006,b25053006_moe,b25053007,b25053007_moe
1,Southwest,23226,383,14808,462,14753,461,55,68,8418,488,8288,497,130,93
2,Delridge Neighborhoods,14850,356,7724,382,7724,382,0,38,7126,444,7042,442,84,88
3,Greater Duwamish,16086,331,8359,418,8309,418,50,56,7727,450,7567,453,160,92
4,Southeast,17612,387,10861,427,10816,425,45,55,6751,473,6716,474,35,53
5,Central,13921,329,6894,359,6843,354,51,52,7027,395,6806,393,221,101
6,East,29701,474,8008,453,7985,452,23,56,21693,578,21378,583,315,168
7,Northeast,30311,401,16806,426,16771,425,35,63,13505,502,13018,507,487,182
8,North,19461,351,9074,354,9056,353,18,49,10387,449,10203,454,184,109
9,Northwest,33168,437,17569,559,17295,575,274,143,15599,594,15194,599,405,147
10,Ballard,21236,330,11602,423,11505,420,97,102,9634,493,9408,498,226,153
11,Lake Union,24520,524,7184,387,7184,387,0,42,17336,590,17066,598,270,141
12,Magnolia/Queen Anne,29974,461,14092,515,14052,513,40,67,15882,596,15663,600,219,139
13,Downtown,11410,381,2175,304,2152,303,23,41,9235,420,8850,420,385,139
