area_id,area_name,b19013b001,b19013b001_moe
1,Southwest,191548,181380
2,Delridge Neighborhoods,344847,110190
3,Greater Duwamish,436663,160343
4,Southeast,380273,73543
5,Central,261229,45806
6,East,405175,171343
7,Northeast,578446,263192
8,North,297398,151874
9,Northwest,471136,193678
10,Ballard,58815,40326
11,Lake Union,191082,106888
12,Magnolia/Queen Anne,279608,202187
13,Downtown,69923,50656
