area_id,area_name,b20017i001,b20017i001_moe,b20017i002,b20017i002_moe,b20017i003,b20017i003_moe,b20017i004,b20017i004_moe,b20017i005,b20017i005_moe,b20017i006,b20017i006_moe,b20017i007,b20017i007_moe
2,Delridge Neighborhoods,70355,55522,118095,86264,167818,30065,27873,23285,67760,35165,80040,83854,60520,40499
4,Southeast,33667,32133,16500,50040,54779,87737,9125,12581,35000,31192,39091,18334,5556,11100
5,Central,29375,10520,20750,23246,31058,37166,14107,34280,29813,17573,38482,16135,15357,15167
6,East,32885,13024,34599,16158,142922,160636,30528,20372,22913,25525,89596,138114,20717,17885
8,North,78002,24516,106306,43657,128648,39693,62605,28870,78804,40353,94648,29425,42181,17626
9,Northwest,96994,24098,108346,56638,245291,291356,43729,71856,98779,38969,202516,115935,88548,52218
10,Ballard,51919,22597,75099,191381,275728,274540,52822,147663,51940,31555,86468,64816,41274,10259
11,Lake Union,31133,12893,30577,29062,53824,18021,9167,12875,31513,14856,60641,42180,12440,30007
12,Magnolia/Queen Anne,107046,30194,79998,95366,174125,157723,53449,20060,114770,51766,143536,52268,84723,49715
