area_id,area_name,b992513001,b992513001_moe,b992513002,b992513002_moe,b992513003,b992513003_moe
1,Southwest,23226,-1,159,-1,23067,-1
2,Delridge Neighborhoods,14850,-1,172,-1,14678,-1
3,Greater Duwamish,16086,-1,133,-1,15953,-1
4,Southeast,17612,-1,123,-1,17489,-1
5,Central,13921,-1,243,-1,13678,-1
6,East,29701,-1,310,-1,29391,-1
7,Northeast,30311,-1,290,-1,30021,-1
8,North,19461,-1,144,-1,19317,-1
9,Northwest,33168,-1,302,-1,32866,-1
10,Ballard,21236,-1,178,-1,21058,-1
11,Lake Union,24520,-1,194,-1,24326,-1
12,Magnolia/Queen Anne,29974,-1,130,-1,29844,-1
13,Downtown,11410,-1,164,-1,11246,-1
