area_id,area_name,b12001001,b12001001_moe,b12001002,b12001002_moe,b12001003,b12001003_moe,b12001004,b12001004_moe,b12001005,b12001005_moe,b12001006,b12001006_moe,b12001007,b12001007_moe,b12001008,b12001008_moe,b12001009,b12001009_moe,b12001010,b12001010_moe,b12001011,b12001011_moe,b12001012,b12001012_moe,b12001013,b12001013_moe,b12001014,b12001014_moe,b12001015,b12001015_moe,b12001016,b12001016_moe,b12001017,b12001017_moe,b12001018,b12001018_moe,b12001019,b12001019_moe
1,Southwest,41585,892,19426,658,6614,610,10289,463,9689,448,600,181,159,86,441,165,470,131,2053,312,22159,660,6641,566,10335,480,9608,444,727,212,135,107,592,188,1771,274,3412,388
2,Delridge Neighborhoods,28536,867,14002,635,6027,602,6015,442,5402,403,613,239,212,135,401,196,242,105,1718,292,14534,615,5129,538,6126,435,5415,398,711,200,411,173,300,112,1086,214,2193,330
3,Greater Duwamish,37863,1305,19474,994,8263,739,8859,535,7283,448,1576,351,366,151,1210,311,538,155,1814,339,18389,742,5862,639,8733,473,7355,456,1378,272,447,155,931,238,1942,299,1852,317
4,Southeast,37389,1196,17754,873,6480,778,8561,510,7435,483,1126,261,295,146,831,219,533,153,2180,379,19635,761,6410,623,8751,493,7347,471,1404,319,472,173,932,268,1852,309,2622,363
5,Central,25677,831,12198,689,5834,630,4809,348,4333,332,476,172,136,91,340,146,211,101,1344,285,13479,645,5635,552,4832,337,4280,323,552,154,226,105,326,124,1111,220,1901,323
6,East,47883,1104,25106,942,15664,908,6805,528,5756,463,1049,260,458,162,591,180,302,108,2335,356,22777,835,12424,748,6465,495,5724,459,741,220,348,153,393,163,1195,235,2693,395
7,Northeast,69433,1750,33571,1275,17990,1251,13235,467,12543,448,692,183,270,137,422,129,395,117,1951,308,35862,1171,17990,1143,13338,483,12473,451,865,239,276,114,589,192,1543,307,2991,341
8,North,34832,888,17396,726,7696,643,7669,450,6891,405,778,230,215,126,563,209,394,146,1637,263,17436,624,6182,540,7434,426,6844,402,590,170,235,118,355,127,1517,276,2303,321
9,Northwest,60550,1192,28913,893,11667,839,13600,608,12841,585,759,193,268,109,491,166,614,161,3032,371,31637,828,10966,715,13584,602,12805,584,779,196,338,129,441,152,2649,329,4438,480
10,Ballard,38368,909,18732,672,7563,657,9286,460,8834,443,452,159,245,132,207,98,274,114,1609,282,19636,655,6430,605,9264,456,8748,436,516,165,184,109,332,133,1169,223,2773,357
11,Lake Union,40757,1263,21409,974,13008,970,6028,442,5442,405,586,207,211,118,375,171,128,68,2245,329,19348,932,10395,850,5896,423,5367,399,529,188,137,104,392,161,677,157,2380,335
12,Magnolia/Queen Anne,52372,1215,25222,1016,11152,938,11661,540,11012,522,649,189,220,98,429,165,196,87,2213,329,27150,975,11164,939,11558,531,10907,514,651,179,140,84,511,165,1623,240,2805,346
13,Downtown,16459,752,9765,626,5318,589,2535,316,1983,284,552,159,185,88,367,132,231,95,1681,310,6694,482,2909,388,2490,324,1968,283,522,185,145,85,377,160,376,123,919,193
