area_id,area_name,b19127001,b19127001_moe
1,Southwest,1548431300,102284423
2,Delridge Neighborhoods,636043700,41222236
3,Greater Duwamish,716062800,45547308
4,Southeast,1018268600,72714609
5,Central,875515000,126245568
6,East,1046461800,113337785
7,Northeast,2303028000,128677411
8,North,893466300,56024251
9,Northwest,1740868000,88936446
10,Ballard,1195116700,65545636
11,Lake Union,818327600,65766114
12,Magnolia/Queen Anne,1982991000,140555588
13,Downtown,368382500,97265420
