area_id,area_name,b992703001,b992703001_moe,b992703002,b992703002_moe,b992703003,b992703003_moe
1,Southwest,48549,-1,4308,-1,44241,-1
2,Delridge Neighborhoods,34224,-1,3050,-1,31174,-1
3,Greater Duwamish,46942,-1,5392,-1,41550,-1
4,Southeast,45465,-1,4498,-1,40967,-1
5,Central,29258,-1,2816,-1,26442,-1
6,East,49404,-1,4117,-1,45287,-1
7,Northeast,79116,-1,8236,-1,70880,-1
8,North,39862,-1,4210,-1,35652,-1
9,Northwest,69266,-1,6886,-1,62380,-1
10,Ballard,44326,-1,4018,-1,40308,-1
11,Lake Union,44115,-1,3644,-1,40471,-1
12,Magnolia/Queen Anne,59068,-1,6038,-1,53030,-1
13,Downtown,17106,-1,1902,-1,15204,-1
