area_id,area_name,b14007001,b14007001_moe,b14007002,b14007002_moe,b14007003,b14007003_moe,b14007004,b14007004_moe,b14007005,b14007005_moe,b14007006,b14007006_moe,b14007007,b14007007_moe,b14007008,b14007008_moe,b14007009,b14007009_moe,b14007010,b14007010_moe,b14007011,b14007011_moe,b14007012,b14007012_moe,b14007013,b14007013_moe,b14007014,b14007014_moe,b14007015,b14007015_moe,b14007016,b14007016_moe,b14007017,b14007017_moe,b14007018,b14007018_moe,b14007019,b14007019_moe
1,Southwest,47652,1038,9397,636,1087,230,590,175,578,192,239,96,556,159,498,134,470,121,488,148,389,148,442,133,327,111,444,139,403,135,300,118,1750,294,836,213,38255,862
2,Delridge Neighborhoods,32692,990,7595,620,442,140,385,122,408,132,345,147,326,138,288,110,236,114,329,129,410,145,363,142,264,107,461,149,527,165,632,211,1808,352,371,128,25097,808
3,Greater Duwamish,45315,1655,11429,865,759,199,668,192,505,167,482,142,530,166,607,208,600,238,703,219,537,162,561,164,525,168,488,146,450,164,641,175,2798,380,575,159,33886,1252
4,Southeast,43959,1457,10889,884,517,150,754,208,525,176,458,139,505,178,500,188,601,215,578,187,601,176,514,190,521,175,576,190,557,170,692,197,2378,394,612,185,33070,1078
5,Central,28632,972,6105,639,465,146,369,146,323,125,144,80,300,138,205,112,126,76,225,97,159,83,208,96,198,126,148,89,192,90,229,101,1930,361,884,222,22527,767
6,East,50347,1173,10815,859,475,150,229,93,202,88,229,91,183,78,174,91,178,83,183,90,139,74,207,103,201,96,167,84,221,98,213,109,5584,707,2230,342,39532,1043
7,Northeast,77110,1818,32142,1535,1430,232,694,163,821,166,676,154,583,141,607,151,598,143,519,136,504,134,652,162,559,143,515,141,468,130,801,289,18717,1334,3998,468,44968,1041
8,North,38549,1033,8950,727,621,145,358,128,302,119,269,106,253,87,392,133,256,122,214,88,327,115,232,92,346,122,292,108,261,93,284,118,3257,522,1286,243,29599,885
9,Northwest,67313,1369,13820,828,1135,206,588,139,639,169,682,202,476,141,541,156,455,138,535,176,457,145,443,148,343,129,443,122,155,85,559,163,3960,493,2409,379,53493,1166
10,Ballard,42793,990,8610,639,954,196,378,118,339,108,290,107,321,109,348,112,396,134,266,117,342,118,280,120,259,92,267,112,479,183,352,150,1955,373,1384,272,34183,857
11,Lake Union,43138,1302,10683,935,523,137,227,86,252,102,155,74,178,82,239,127,174,77,137,71,96,64,132,65,187,101,153,110,56,52,98,63,5087,812,2989,425,32455,1038
12,Magnolia/Queen Anne,57693,1357,12772,991,1091,248,512,151,407,144,471,139,282,103,427,157,610,174,343,121,261,110,408,146,317,118,313,133,227,97,308,109,5330,862,1465,319,44921,1006
13,Downtown,17064,864,2057,522,113,95,36,54,41,61,8,30,56,66,51,59,89,73,3,29,44,54,59,63,29,41,29,38,15,29,41,37,964,353,479,190,15007,719
