area_id,area_name,b99212001,b99212001_moe,b99212002,b99212002_moe,b99212003,b99212003_moe
1,Southwest,3791,-1,51,-1,3740,-1
2,Delridge Neighborhoods,1978,-1,104,-1,1874,-1
3,Greater Duwamish,2108,-1,251,-1,1857,-1
4,Southeast,2250,-1,202,-1,2048,-1
5,Central,1417,-1,84,-1,1333,-1
6,East,2634,-1,152,-1,2482,-1
7,Northeast,3247,-1,215,-1,3032,-1
8,North,2053,-1,116,-1,1937,-1
9,Northwest,4348,-1,273,-1,4075,-1
10,Ballard,2436,-1,125,-1,2311,-1
11,Lake Union,2126,-1,58,-1,2068,-1
12,Magnolia/Queen Anne,3469,-1,251,-1,3218,-1
13,Downtown,1254,-1,132,-1,1122,-1
