area_id,area_name,b25120001,b25120001_moe,b25120002,b25120002_moe,b25120003,b25120003_moe,b25120004,b25120004_moe,b25120005,b25120005_moe
1,Southwest,2402666600,106790821,1861762200,108634533,1572539500,107545319,289222600,39812730,540904300,60377084
2,Delridge Neighborhoods,965262900,40759230,677117900,44531912,599071600,44954566,78046300,14838969,288144900,30035078
3,Greater Duwamish,1040160900,47228886,710807700,51867358,571210900,52160109,139596700,21397443,329353500,33257428
4,Southeast,1446966100,71295133,1172742900,72958710,952544000,67382030,220199000,43455909,274223200,31782204
5,Central,1412819100,122473265,1025364300,125262512,863834800,119489775,161529500,55589892,387454700,41415083
6,East,2432686300,124415236,1263370300,117168189,909315500,90618185,354054900,81853999,1169315900,61933848
7,Northeast,3233169200,134315944,2642498300,137453283,2103643500,135059258,538854600,63042733,590671000,46242434
8,North,1413026100,58521920,949784200,56942997,761981000,52753612,187803500,35438321,463241800,35727399
9,Northwest,2840252100,95972852,1987342600,93144787,1628086900,85618891,359255600,50721686,852909700,56118805
10,Ballard,1931109000,70303904,1289750200,63167823,1024882400,59308229,264867700,41944821,641359000,59353549
11,Lake Union,2019835300,107012202,942097900,68667919,795199500,65637204,146898300,29259019,1077737400,91651519
12,Magnolia/Queen Anne,3242625100,142016050,2180871700,142246891,1814797700,127924922,366074200,82327564,1061753200,67370384
13,Downtown,824819900,99988203,383412600,90073359,238304800,58369153,145107900,75723904,441407200,56886879
