area_id,area_name,b99211001,b99211001_moe,b99211002,b99211002_moe,b99211003,b99211003_moe
1,Southwest,40286,-1,892,-1,39394,-1
2,Delridge Neighborhoods,27346,-1,905,-1,26441,-1
3,Greater Duwamish,36404,-1,2260,-1,34144,-1
4,Southeast,35896,-1,1476,-1,34420,-1
5,Central,25183,-1,1024,-1,24159,-1
6,East,47318,-1,1762,-1,45556,-1
7,Northeast,67760,-1,2835,-1,64925,-1
8,North,33845,-1,1732,-1,32113,-1
9,Northwest,59462,-1,2445,-1,57017,-1
10,Ballard,37287,-1,1375,-1,35912,-1
11,Lake Union,40467,-1,1301,-1,39166,-1
12,Magnolia/Queen Anne,51535,-1,1783,-1,49752,-1
13,Downtown,16383,-1,813,-1,15570,-1
