area_id,area_name,b99021001,b99021001_moe,b99021002,b99021002_moe,b99021003,b99021003_moe
1,Southwest,49334,-1,851,-1,48483,-1
2,Delridge Neighborhoods,34331,-1,442,-1,33889,-1
3,Greater Duwamish,47182,-1,712,-1,46470,-1
4,Southeast,45972,-1,623,-1,45349,-1
5,Central,29698,-1,301,-1,29397,-1
6,East,51309,-1,552,-1,50757,-1
7,Northeast,79252,-1,1522,-1,77730,-1
8,North,40013,-1,696,-1,39317,-1
9,Northwest,69963,-1,809,-1,69154,-1
10,Ballard,44470,-1,463,-1,44007,-1
11,Lake Union,44304,-1,501,-1,43803,-1
12,Magnolia/Queen Anne,59677,-1,867,-1,58810,-1
13,Downtown,17411,-1,98,-1,17313,-1
