area_id,area_name,b02006001,b02006001_moe,b02006002,b02006002_moe,b02006003,b02006003_moe,b02006004,b02006004_moe,b02006005,b02006005_moe,b02006006,b02006006_moe,b02006007,b02006007_moe,b02006008,b02006008_moe,b02006009,b02006009_moe,b02006010,b02006010_moe,b02006011,b02006011_moe,b02006012,b02006012_moe,b02006013,b02006013_moe,b02006014,b02006014_moe,b02006015,b02006015_moe,b02006016,b02006016_moe,b02006017,b02006017_moe,b02006018,b02006018_moe,b02006019,b02006019_moe
1,Southwest,2314,365,101,84,0,48,8,44,422,158,300,138,0,48,49,57,486,170,202,122,0,48,0,48,0,48,0,48,0,48,99,88,448,229,167,95,32,54
2,Delridge Neighborhoods,5554,687,0,38,0,38,447,260,487,266,1933,507,0,38,23,44,329,156,226,113,128,115,0,38,0,38,0,38,0,38,11,41,1559,467,348,313,63,86
3,Greater Duwamish,20739,1408,129,121,0,45,169,118,8437,1057,3737,871,0,45,0,45,1029,251,177,110,516,304,0,45,16,56,0,45,36,60,87,80,4884,1024,1349,676,173,144
4,Southeast,11410,980,186,151,0,45,348,269,1603,547,3323,760,22,57,0,45,781,213,122,83,1137,556,0,45,0,45,84,150,19,52,152,186,3077,746,468,204,88,84
5,Central,2912,432,189,114,9,34,15,36,718,204,381,155,0,34,116,172,345,121,251,101,6,32,0,34,17,42,0,34,116,121,28,54,572,247,149,93,0,34
6,East,4613,581,555,267,0,47,34,56,1213,297,641,251,0,47,45,73,656,185,485,193,19,51,0,47,18,53,19,53,63,62,0,47,524,197,172,95,169,205
7,Northeast,10993,974,732,241,0,59,51,91,4375,629,949,307,0,59,27,61,1197,266,1662,387,31,76,40,69,51,98,18,62,388,179,159,125,780,303,439,169,94,90
8,North,5928,713,364,171,0,43,42,59,1921,432,1196,485,0,43,293,199,388,141,391,167,23,58,0,43,75,134,0,43,173,113,139,99,469,196,252,143,202,260
9,Northwest,6812,659,329,165,0,54,119,160,2146,451,1102,326,0,54,98,114,990,247,548,192,45,76,23,62,0,54,67,108,107,89,154,115,479,209,579,245,26,66
10,Ballard,2131,363,83,72,0,43,34,67,475,203,425,173,0,43,0,43,490,223,409,154,0,43,0,43,32,50,0,43,0,43,0,43,112,90,0,43,71,110
11,Lake Union,4603,650,624,274,0,42,124,117,1345,315,469,215,0,42,15,47,481,183,785,269,26,50,58,76,0,42,0,42,305,418,30,44,166,96,165,96,10,43
12,Magnolia/Queen Anne,4264,550,594,260,10,50,0,51,598,172,726,280,22,59,18,50,695,205,793,300,31,70,0,51,0,51,3,48,138,118,200,145,200,101,236,140,0,51
13,Downtown,3662,529,321,153,0,29,7,31,1811,327,373,158,0,29,0,29,263,110,219,134,0,29,0,29,7,29,0,29,28,38,0,29,413,252,201,229,19,41
