area_id,area_name,b08131001,b08131001_moe,b08131002,b08131002_moe,b08131003,b08131003_moe,b08131004,b08131004_moe,b08131005,b08131005_moe
1,Southwest,307290,23441,301705,23374,279640,20719,22065,10090,5585,4884
3,Greater Duwamish,43080,9819,42165,9801,38390,9583,3775,2948,915,836
5,Central,50210,7489,49680,7455,46290,6887,3390,3155,535,693
6,East,70005,8487,67130,7818,60080,7355,7050,5128,2875,2679
7,Northeast,246760,19949,237410,19055,220755,19440,16655,6268,9345,6589
8,North,180860,20724,176210,20478,158635,19838,17570,7996,4650,3382
10,Ballard,124160,14748,121900,14532,113715,14367,8185,3682,2260,2496
11,Lake Union,123200,15269,120510,15174,101695,13421,18815,9255,2690,1902
12,Magnolia/Queen Anne,271935,21098,264475,21065,246925,20003,17555,6893,7460,4889
13,Downtown,72720,10946,71200,10943,65790,9586,5410,4099,1520,1301
