area_id,area_name,b19113a001,b19113a001_moe
1,Southwest,1002034,50297
2,Delridge Neighborhoods,669133,69112
3,Greater Duwamish,891042,159730
4,Southeast,815043,92169
5,Central,793625,82143
6,East,1442069,141532
7,Northeast,1873327,164465
8,North,946144,76122
9,Northwest,1642011,90271
10,Ballard,808835,55469
11,Lake Union,1069256,112236
12,Magnolia/Queen Anne,1399870,104160
13,Downtown,696380,217497
