area_id,area_name,b99125001,b99125001_moe,b99125002,b99125002_moe,b99125003,b99125003_moe
1,Southwest,41585,-1,994,-1,40591,-1
2,Delridge Neighborhoods,28536,-1,934,-1,27602,-1
3,Greater Duwamish,37863,-1,1835,-1,36028,-1
4,Southeast,37389,-1,1269,-1,36120,-1
5,Central,25677,-1,845,-1,24832,-1
6,East,47883,-1,1295,-1,46588,-1
7,Northeast,69433,-1,1184,-1,68249,-1
8,North,34832,-1,1426,-1,33406,-1
9,Northwest,60550,-1,2162,-1,58388,-1
10,Ballard,38368,-1,999,-1,37369,-1
11,Lake Union,40757,-1,604,-1,40153,-1
12,Magnolia/Queen Anne,52372,-1,978,-1,51394,-1
13,Downtown,16459,-1,564,-1,15895,-1
