area_id,area_name,b13015001,b13015001_moe,b13015002,b13015002_moe,b13015003,b13015003_moe,b13015004,b13015004_moe,b13015005,b13015005_moe,b13015006,b13015006_moe,b13015007,b13015007_moe,b13015008,b13015008_moe,b13015009,b13015009_moe,b13015010,b13015010_moe,b13015011,b13015011_moe,b13015012,b13015012_moe,b13015013,b13015013_moe,b13015014,b13015014_moe,b13015015,b13015015_moe
1,Southwest,12590,583,659,174,580,164,0,48,580,164,79,67,0,48,79,67,11931,581,5419,375,2,44,5417,375,6512,573,80,62,6432,569
2,Delridge Neighborhoods,9755,599,707,200,492,170,7,39,485,170,215,108,42,57,173,99,9048,618,3569,352,85,60,3484,349,5479,542,371,232,5108,499
3,Greater Duwamish,11500,695,803,222,642,197,50,74,592,193,161,106,6,44,155,105,10697,707,4880,410,200,109,4680,401,5817,649,224,101,5593,649
4,Southeast,11462,634,674,191,629,186,28,62,601,184,45,61,0,45,45,61,10788,664,4368,432,46,60,4322,428,6420,611,272,146,6148,593
5,Central,8684,531,494,169,451,160,28,40,423,157,43,61,1,32,42,62,8190,553,2626,278,60,68,2566,275,5564,540,177,136,5387,509
6,East,16443,797,519,206,404,192,31,55,373,189,115,85,39,65,76,70,15924,796,3719,424,18,51,3701,423,12205,749,175,83,12030,741
7,Northeast,25534,1155,952,197,765,171,0,59,765,171,187,111,20,64,167,107,24582,1167,6788,430,58,103,6730,412,17794,1129,106,81,17688,1125
8,North,10437,571,421,134,311,109,0,43,311,109,110,91,4,42,106,90,10016,574,4046,336,94,80,3952,339,5970,541,105,67,5865,540
9,Northwest,20187,782,1248,255,1084,228,39,61,1045,224,164,116,54,96,110,83,18939,796,8053,517,71,59,7982,515,10886,763,283,146,10603,742
10,Ballard,12448,600,739,189,676,182,37,71,639,173,63,54,0,43,63,54,11709,641,5073,401,75,69,4998,403,6636,613,88,72,6548,611
11,Lake Union,14982,886,400,135,352,130,45,78,307,115,48,55,1,40,47,56,14582,897,3787,383,12,41,3775,383,10795,872,333,174,10462,860
12,Magnolia/Queen Anne,17971,965,793,207,709,199,0,51,709,199,84,79,0,51,84,79,17178,976,6213,461,62,61,6151,460,10965,941,109,81,10856,941
13,Downtown,4278,428,87,69,87,69,0,29,87,69,0,29,0,29,0,29,4191,430,1393,257,48,45,1345,249,2798,374,193,111,2605,366
