area_id,area_name,b17018001,b17018001_moe,b17018002,b17018002_moe,b17018003,b17018003_moe,b17018004,b17018004_moe,b17018005,b17018005_moe,b17018006,b17018006_moe,b17018007,b17018007_moe,b17018008,b17018008_moe,b17018009,b17018009_moe,b17018010,b17018010_moe,b17018011,b17018011_moe,b17018012,b17018012_moe,b17018013,b17018013_moe,b17018014,b17018014_moe,b17018015,b17018015_moe,b17018016,b17018016_moe,b17018017,b17018017_moe,b17018018,b17018018_moe,b17018019,b17018019_moe,b17018020,b17018020_moe,b17018021,b17018021_moe,b17018022,b17018022_moe,b17018023,b17018023_moe,b17018024,b17018024_moe,b17018025,b17018025_moe,b17018026,b17018026_moe,b17018027,b17018027_moe,b17018028,b17018028_moe,b17018029,b17018029_moe,b17018030,b17018030_moe,b17018031,b17018031_moe,b17018032,b17018032_moe,b17018033,b17018033_moe,b17018034,b17018034_moe,b17018035,b17018035_moe
1,Southwest,11615,463,302,125,202,91,0,48,0,48,68,62,134,78,100,92,19,55,0,48,0,48,0,48,19,55,81,85,0,48,19,54,11,48,51,82,11313,474,9376,453,123,72,826,198,2273,301,6154,390,1937,304,443,149,24,50,127,106,148,80,144,74,1494,266,15,51,217,95,673,213,589,146
2,Delridge Neighborhoods,7898,410,892,207,314,132,71,78,81,87,66,66,96,87,578,183,46,52,0,38,0,38,31,48,15,43,532,180,183,116,127,80,222,135,0,38,7006,410,4892,387,479,172,756,179,1684,253,1973,246,2114,308,712,203,160,110,112,115,215,113,225,114,1402,244,58,48,294,138,601,183,449,138
3,Greater Duwamish,10023,429,1230,254,484,153,289,119,80,72,83,93,32,50,746,200,130,87,29,51,56,59,33,69,12,47,616,187,365,160,96,67,155,104,0,45,8793,432,6141,418,1025,200,1291,249,1654,258,2171,290,2652,366,935,214,150,93,84,76,386,141,315,125,1717,325,397,201,528,174,399,133,393,154
4,Southeast,10698,475,1216,275,499,195,311,168,50,64,41,56,97,83,717,204,211,104,83,64,69,70,40,73,19,51,506,181,225,118,109,107,151,94,21,47,9482,490,6531,452,433,144,962,217,1685,300,3451,321,2951,390,740,200,65,60,154,93,266,147,255,107,2211,346,272,136,111,72,1017,251,811,200
5,Central,5827,366,465,178,202,122,19,36,7,34,60,52,116,113,263,130,48,65,0,34,0,34,48,65,0,34,215,115,68,68,0,34,59,64,88,84,5362,341,4110,315,197,122,176,82,636,152,3101,275,1252,248,270,103,0,34,49,60,159,85,62,54,982,231,37,43,130,89,434,184,381,121
6,East,6914,493,531,155,126,69,65,62,9,47,34,50,18,48,405,146,60,63,11,48,0,47,49,60,0,47,345,146,36,51,85,105,164,94,60,74,6383,481,5608,459,70,60,229,165,768,210,4541,406,775,191,298,124,29,51,44,60,110,92,115,78,477,160,24,53,79,71,214,125,160,82
7,Northeast,14739,465,600,151,168,84,14,60,0,59,11,60,143,82,432,135,191,103,8,58,0,59,153,98,30,65,241,98,6,59,42,68,105,78,88,74,14139,454,12143,448,90,77,460,167,1324,215,10269,441,1996,289,527,156,44,71,23,61,122,103,338,117,1469,244,20,65,122,81,449,150,878,182
8,North,9165,448,755,196,309,110,54,57,53,60,31,46,171,85,446,169,94,84,18,49,0,43,65,79,11,46,352,152,52,75,109,105,161,92,30,52,8410,426,6499,390,121,70,738,188,1349,249,4291,328,1911,293,679,181,94,79,169,101,285,135,131,71,1232,247,117,84,117,79,410,137,588,186
9,Northwest,15452,570,760,200,319,136,39,79,40,63,123,91,117,88,441,154,67,66,7,52,0,54,41,62,19,55,374,148,29,60,111,91,153,110,81,77,14692,570,12371,560,440,143,815,205,2654,336,8462,489,2321,297,578,153,10,53,131,91,144,82,293,113,1743,264,67,72,287,120,649,172,740,169
10,Ballard,10539,437,288,112,176,88,36,52,33,55,17,48,90,70,112,75,36,50,0,43,0,43,12,44,24,46,76,67,31,62,8,44,26,47,11,45,10251,437,8507,433,159,103,445,147,1924,294,5979,407,1744,291,540,180,0,43,39,56,208,125,293,127,1204,227,78,65,84,64,449,149,593,175
11,Lake Union,6677,455,386,181,135,76,20,52,0,42,40,51,75,61,251,169,119,145,0,42,0,42,119,145,0,42,132,97,0,42,13,45,100,92,19,46,6291,420,5253,395,45,53,222,115,846,210,4140,352,1038,220,438,166,14,44,13,40,199,133,212,101,600,151,19,45,26,46,143,88,412,123
12,Magnolia/Queen Anne,12146,520,230,98,147,81,9,52,31,57,27,64,80,62,83,64,16,54,0,51,0,51,16,54,0,51,67,61,9,52,0,51,20,51,38,56,11916,520,10711,513,47,59,433,164,1815,287,8416,489,1205,235,306,117,13,55,11,53,13,52,269,113,899,209,12,53,90,69,116,72,681,192
13,Downtown,2301,306,448,154,291,121,155,94,35,47,62,56,39,43,157,100,63,76,31,55,0,29,32,60,0,29,94,71,31,41,28,53,26,45,9,31,1853,266,1685,257,94,62,94,60,428,143,1069,221,168,77,30,39,14,33,8,30,8,31,0,29,138,69,23,40,14,33,40,38,61,50
