area_id,area_name,b17009001,b17009001_moe,b17009002,b17009002_moe,b17009003,b17009003_moe,b17009004,b17009004_moe,b17009005,b17009005_moe,b17009006,b17009006_moe,b17009007,b17009007_moe,b17009008,b17009008_moe,b17009009,b17009009_moe,b17009010,b17009010_moe,b17009011,b17009011_moe,b17009012,b17009012_moe,b17009013,b17009013_moe,b17009014,b17009014_moe,b17009015,b17009015_moe,b17009016,b17009016_moe,b17009017,b17009017_moe,b17009018,b17009018_moe,b17009019,b17009019_moe,b17009020,b17009020_moe,b17009021,b17009021_moe
1,Southwest,16093,898,2173,385,138,113,121,111,17,52,806,205,295,120,511,173,1229,294,745,231,484,194,13920,803,7583,624,5543,453,2040,337,3368,464,2185,314,1183,298,2969,330,2722,319,247,119
2,Delridge Neighborhoods,10139,740,2281,423,213,141,74,84,139,117,758,209,340,129,418,160,1310,296,749,198,561,214,7858,595,4818,505,3375,367,1443,294,1737,279,1262,228,475,147,1303,234,1152,214,151,80
3,Greater Duwamish,10666,889,3118,447,53,59,0,45,53,59,1153,275,281,116,872,251,1912,357,1057,203,855,266,7548,688,4201,508,2365,287,1836,375,1997,372,1203,263,794,227,1350,244,1157,204,193,125
4,Southeast,10621,841,2728,460,199,127,49,57,150,113,766,251,226,125,540,215,1763,349,1052,248,711,241,7893,679,4637,548,3047,383,1590,306,1665,298,1204,254,461,155,1591,272,1336,226,255,136
5,Central,12524,813,2377,387,130,87,59,59,71,72,878,228,389,140,489,156,1369,285,848,167,521,198,10147,744,5893,591,3834,390,2059,376,2852,406,1769,295,1083,250,1402,278,1195,242,207,115
6,East,30208,1073,5986,614,199,109,148,101,51,59,2846,413,1533,270,1313,288,2941,435,1975,308,966,300,24222,963,14613,823,11380,639,3233,495,7149,652,5445,554,1704,336,2460,339,2306,316,154,89
7,Northeast,28018,1608,10260,1098,369,206,147,117,222,139,6307,887,2200,307,4107,787,3584,572,1567,283,2017,461,17758,1007,9116,704,6024,500,3092,433,6207,665,3414,395,2793,508,2435,287,2220,272,215,101
8,North,14000,769,3075,435,121,76,44,45,77,72,1352,304,807,228,545,184,1602,292,1074,246,528,173,10925,671,5752,545,4475,410,1277,278,2926,393,1797,297,1129,249,2247,288,2099,275,148,87
9,Northwest,26529,1247,5144,759,308,144,154,97,154,118,1789,317,992,230,797,192,3047,684,1756,335,1291,555,21385,1017,12417,842,8373,557,4044,504,5679,572,3498,394,2181,357,3289,358,2943,331,346,131
10,Ballard,15729,924,2003,355,149,102,116,95,33,55,934,215,443,149,491,163,920,233,653,195,267,124,13726,889,8123,705,5490,473,2633,465,3935,541,2530,393,1405,327,1668,238,1465,227,203,90
11,Lake Union,27025,1245,6428,728,315,129,136,76,179,109,3788,562,1775,297,2013,432,2325,423,1208,270,1117,295,20597,1053,13227,835,9998,646,3229,437,5815,655,3509,420,2306,473,1555,270,1217,209,338,153
12,Magnolia/Queen Anne,24264,1283,3649,681,206,123,95,66,111,115,2344,596,911,226,1433,518,1099,288,673,174,426,193,20615,972,12745,812,9774,597,2971,444,4868,608,3730,455,1138,327,3002,384,2645,332,357,151
13,Downtown,11391,618,3276,472,29,40,29,40,0,29,763,226,391,148,372,152,2484,429,1777,281,707,309,8115,526,4924,469,4291,395,633,203,1975,357,1532,295,443,197,1216,252,1089,239,127,84
