area_id,area_name,b01002c001,b01002c001_moe,b01002c002,b01002c002_moe,b01002c003,b01002c003_moe
1,Southwest,16,12,14,61,16,0
3,Greater Duwamish,53,49,35,63,71,31
4,Southeast,96,62,99,42,64,96
5,Central,30,14,48,49,26,12
6,East,124,67,142,63,93,29
7,Northeast,81,99,81,106,128,146
8,North,54,25,30,46,69,28
9,Northwest,213,83,184,80,279,75
10,Ballard,53,44,38,72,64,37
11,Lake Union,163,16,162,10,182,34
12,Magnolia/Queen Anne,113,59,102,48,120,22
