area_id,area_name,b08018001,b08018001_moe,b08018002,b08018002_moe,b08018003,b08018003_moe,b08018004,b08018004_moe,b08018005,b08018005_moe,b08018006,b08018006_moe,b08018007,b08018007_moe,b08018008,b08018008_moe
1,Southwest,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48
2,Delridge Neighborhoods,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38
3,Greater Duwamish,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45
4,Southeast,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45
5,Central,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34
6,East,0,47,0,47,0,47,0,47,0,47,0,47,0,47,0,47
7,Northeast,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59
8,North,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43
9,Northwest,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54
10,Ballard,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43
11,Lake Union,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42
12,Magnolia/Queen Anne,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51
13,Downtown,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29
