area_id,area_name,b99231001,b99231001_moe,b99231002,b99231002_moe,b99231003,b99231003_moe
1,Southwest,41109,-1,1391,-1,39718,-1
2,Delridge Neighborhoods,28265,-1,1472,-1,26793,-1
3,Greater Duwamish,37253,-1,2854,-1,34399,-1
4,Southeast,36862,-1,1922,-1,34940,-1
5,Central,25606,-1,1373,-1,24233,-1
6,East,47668,-1,2182,-1,45486,-1
7,Northeast,68827,-1,4077,-1,64750,-1
8,North,34497,-1,2191,-1,32306,-1
9,Northwest,60193,-1,3254,-1,56939,-1
10,Ballard,38122,-1,1811,-1,36311,-1
11,Lake Union,40690,-1,1455,-1,39235,-1
12,Magnolia/Queen Anne,52029,-1,2242,-1,49787,-1
13,Downtown,16437,-1,999,-1,15438,-1
