area_id,area_name,b19113f001,b19113f001_moe
2,Delridge Neighborhoods,105904,72172
3,Greater Duwamish,102842,79107
4,Southeast,94265,11108
5,Central,137798,105819
6,East,40870,68087
7,Northeast,32115,107474
8,North,268071,104320
9,Northwest,151233,124867
