area_id,area_name,b25048001,b25048001_moe,b25048002,b25048002_moe,b25048003,b25048003_moe
1,Southwest,23226,383,23226,383,0,48
2,Delridge Neighborhoods,14850,356,14825,357,25,43
3,Greater Duwamish,16086,331,16018,334,68,74
4,Southeast,17612,387,17572,387,40,52
5,Central,13921,329,13798,334,123,93
6,East,29701,474,29405,506,296,163
7,Northeast,30311,401,30134,407,177,129
8,North,19461,351,19461,351,0,43
9,Northwest,33168,437,32783,463,385,163
10,Ballard,21236,330,21030,359,206,144
11,Lake Union,24520,524,24410,529,110,98
12,Magnolia/Queen Anne,29974,461,29762,486,212,142
13,Downtown,11410,381,10972,413,438,153
