area_id,area_name,b11014001,b11014001_moe,b11014002,b11014002_moe,b11014003,b11014003_moe,b11014004,b11014004_moe,b11014005,b11014005_moe,b11014006,b11014006_moe,b11014007,b11014007_moe,b11014008,b11014008_moe,b11014009,b11014009_moe,b11014010,b11014010_moe,b11014011,b11014011_moe
1,Southwest,534,229,153,133,95,100,41,79,17,53,310,189,134,87,176,113,71,78,38,55,33,51
2,Delridge Neighborhoods,1040,377,504,279,224,129,179,152,101,98,512,252,259,129,253,128,24,52,13,41,11,40
3,Greater Duwamish,2312,488,1584,407,975,314,365,174,244,115,398,211,174,94,224,125,330,201,151,102,179,110
4,Southeast,1988,494,812,331,544,251,169,130,99,94,862,375,330,129,532,261,314,218,152,113,162,118
5,Central,185,164,26,53,26,53,0,34,0,34,73,104,29,47,44,75,86,125,45,70,41,67
6,East,78,103,28,62,28,62,0,47,0,47,50,94,28,65,22,58,0,47,0,47,0,47
7,Northeast,471,216,378,192,347,187,17,63,14,61,0,59,0,59,0,59,93,114,42,71,51,79
8,North,758,309,141,112,63,68,55,73,23,46,424,243,226,131,198,115,193,160,111,97,82,77
9,Northwest,882,298,291,196,133,112,95,100,63,79,410,251,187,114,223,150,181,146,74,69,107,102
10,Ballard,299,190,226,167,52,70,113,106,61,66,51,90,16,48,35,68,22,53,12,45,10,44
11,Lake Union,66,79,28,57,28,57,0,42,0,42,0,42,0,42,0,42,38,70,14,45,24,54
12,Magnolia/Queen Anne,217,176,217,176,164,153,28,67,25,63,0,51,0,51,0,51,0,51,0,51,0,51
13,Downtown,34,47,0,29,0,29,0,29,0,29,0,29,0,29,0,29,34,47,18,34,16,33
