area_id,area_name,b05004001,b05004001_moe,b05004002,b05004002_moe,b05004003,b05004003_moe,b05004004,b05004004_moe,b05004005,b05004005_moe,b05004006,b05004006_moe,b05004007,b05004007_moe,b05004008,b05004008_moe,b05004009,b05004009_moe,b05004010,b05004010_moe,b05004011,b05004011_moe,b05004012,b05004012_moe,b05004013,b05004013_moe,b05004014,b05004014_moe,b05004015,b05004015_moe
1,Southwest,344,5,342,7,343,9,344,6,342,7,344,10,342,29,360,54,353,46,380,59,426,86,367,60,285,33,320,81,308,55
2,Delridge Neighborhoods,284,7,275,11,290,12,271,11,258,18,273,18,319,23,328,25,344,37,355,21,366,28,344,33,282,18,305,39,299,54
3,Greater Duwamish,406,13,407,17,391,20,316,19,332,20,290,34,471,27,467,30,466,31,542,30,523,42,552,44,406,29,409,34,380,40
4,Southeast,319,8,310,13,326,13,296,13,284,23,304,13,352,15,338,19,368,19,381,18,378,19,392,28,315,29,297,30,336,46
5,Central,261,7,264,12,259,11,255,9,260,14,251,10,272,25,271,29,275,36,326,20,332,40,343,44,225,25,265,44,223,62
6,East,420,10,426,10,414,16,418,13,427,13,412,19,471,36,486,60,493,59,611,59,578,110,623,72,413,51,417,55,412,62
7,Northeast,579,8,575,16,579,11,570,14,563,21,571,18,638,40,647,52,628,57,743,68,775,87,735,86,558,35,570,47,570,184
8,North,384,10,373,11,401,17,381,11,375,14,396,20,400,27,371,35,426,37,484,41,481,40,490,63,336,36,324,55,374,48
9,Northwest,614,14,603,14,620,16,600,15,590,17,616,20,700,32,726,76,694,39,800,43,834,76,795,85,583,32,565,49,572,48
10,Ballard,313,7,305,9,319,8,305,8,301,9,313,8,354,21,354,29,367,35,396,42,393,78,419,58,337,41,336,69,355,54
11,Lake Union,322,6,323,10,322,9,321,8,324,11,318,10,343,18,362,34,344,28,387,73,410,125,379,89,334,25,353,40,325,39
12,Magnolia/Queen Anne,399,8,403,11,400,12,394,9,393,12,390,15,428,17,446,36,434,35,481,56,491,98,513,82,412,19,425,34,400,29
13,Downtown,219,13,220,14,216,22,201,20,219,26,188,19,214,21,209,32,227,32,268,34,275,50,262,50,185,22,181,22,191,48
