area_id,area_name,b05002001,b05002001_moe,b05002002,b05002002_moe,b05002003,b05002003_moe,b05002004,b05002004_moe,b05002005,b05002005_moe,b05002006,b05002006_moe,b05002007,b05002007_moe,b05002008,b05002008_moe,b05002009,b05002009_moe,b05002010,b05002010_moe,b05002011,b05002011_moe,b05002012,b05002012_moe,b05002013,b05002013_moe,b05002014,b05002014_moe,b05002015,b05002015_moe
1,Southwest,49334,1084,45416,1089,23847,1034,20689,911,3292,417,6240,523,2704,371,8453,648,880,219,0,48,52,86,828,208,3918,471,2388,355,1530,323
2,Delridge Neighborhoods,34331,1051,26488,1007,14388,831,11563,741,1419,289,2751,373,2009,379,5384,560,537,185,68,69,177,136,292,116,7843,769,4519,560,3324,578
3,Greater Duwamish,47182,1787,26817,1227,15387,928,10488,831,1385,302,2559,476,2497,401,4047,524,942,264,29,57,296,183,617,193,20365,1419,13337,1066,7028,1023
4,Southeast,45972,1502,33015,1343,17594,1159,14311,875,2285,392,3393,434,3812,494,4821,567,1110,286,18,51,185,151,907,257,12957,1020,7305,719,5652,836
5,Central,29698,992,25193,975,10215,796,14410,777,2701,342,3074,375,4166,546,4469,498,568,186,2,33,14,37,552,186,4505,594,2382,375,2123,493
6,East,51309,1222,43769,1202,15345,851,27164,1080,4916,500,6695,632,4658,517,10895,800,1260,256,46,61,50,60,1164,248,7540,739,3139,413,4401,624
7,Northeast,79252,1825,68176,1764,33428,1393,33126,1216,5320,513,8105,584,5348,594,14353,943,1622,273,18,57,85,103,1519,253,11076,908,5408,611,5668,685
8,North,40013,1085,31706,1028,16535,805,14463,782,2200,331,3677,376,2330,339,6256,595,708,203,33,54,95,89,580,180,8307,838,3882,464,4425,705
9,Northwest,69963,1450,60130,1388,29136,1183,29666,1155,5294,546,7592,606,5163,602,11617,721,1328,264,73,90,64,67,1191,247,9833,835,5404,552,4429,662
10,Ballard,44470,1019,40258,963,19543,962,19995,876,3634,454,5668,534,2827,372,7866,612,720,186,74,73,35,53,611,168,4212,632,2225,357,1987,500
11,Lake Union,44304,1326,38909,1322,15064,948,22754,1070,4159,468,5820,578,4158,518,8617,689,1091,267,17,49,117,89,957,253,5395,681,2019,334,3376,608
12,Magnolia/Queen Anne,59677,1403,53033,1407,22247,1168,29406,1147,4405,468,7448,611,4733,598,12820,863,1380,279,12,52,72,93,1296,267,6644,667,3444,467,3200,496
13,Downtown,17411,916,12648,735,3969,520,8261,635,1497,276,2111,353,1584,340,3069,427,418,168,43,49,14,36,361,155,4763,567,2198,392,2565,461
