area_id,area_name,b10056001,b10056001_moe,b10056002,b10056002_moe,b10056003,b10056003_moe,b10056004,b10056004_moe,b10056005,b10056005_moe,b10056006,b10056006_moe,b10056007,b10056007_moe,b10056008,b10056008_moe,b10056009,b10056009_moe,b10056010,b10056010_moe,b10056011,b10056011_moe
1,Southwest,319,147,107,74,65,63,40,61,25,52,42,56,212,95,33,50,23,50,10,48,179,87
2,Delridge Neighborhoods,654,206,285,121,40,48,14,43,26,44,245,117,369,121,83,60,69,57,14,42,286,112
3,Greater Duwamish,1713,344,671,200,115,86,62,65,53,71,556,184,1042,215,278,121,123,74,155,105,764,182
4,Southeast,1080,235,310,122,121,88,103,86,18,43,189,97,770,166,272,122,197,110,75,65,498,140
5,Central,140,101,24,41,8,36,8,36,0,34,16,37,116,89,14,35,8,36,6,33,102,89
6,East,143,126,47,69,30,57,0,47,30,57,17,61,96,83,67,70,23,59,44,60,29,64
7,Northeast,297,139,125,79,9,59,0,59,9,59,116,79,172,86,65,67,40,64,25,62,107,77
8,North,501,185,110,61,21,42,0,43,21,42,89,60,391,166,57,63,27,59,30,46,334,159
9,Northwest,622,205,207,102,35,59,13,56,22,57,172,96,415,130,147,99,91,85,56,66,268,116
10,Ballard,290,137,121,67,43,54,12,45,31,52,78,59,169,81,93,67,35,55,58,57,76,60
11,Lake Union,33,54,12,43,0,42,0,42,0,42,12,43,21,44,0,42,0,42,0,42,21,44
12,Magnolia/Queen Anne,251,156,69,81,0,51,0,51,0,51,69,81,182,106,55,80,0,51,55,80,127,86
13,Downtown,34,40,34,40,7,30,7,30,0,29,27,39,0,29,0,29,0,29,0,29,0,29
