area_id,area_name,b99080001,b99080001_moe,b99080002,b99080002_moe,b99080003,b99080003_moe
1,Southwest,27930,-1,1053,-1,26877,-1
2,Delridge Neighborhoods,18280,-1,1267,-1,17013,-1
3,Greater Duwamish,23165,-1,1896,-1,21269,-1
4,Southeast,22046,-1,1177,-1,20869,-1
5,Central,17277,-1,988,-1,16289,-1
6,East,32499,-1,2190,-1,30309,-1
7,Northeast,42414,-1,2504,-1,39910,-1
8,North,22378,-1,1305,-1,21073,-1
9,Northwest,40650,-1,2312,-1,38338,-1
10,Ballard,27338,-1,1450,-1,25888,-1
11,Lake Union,29994,-1,2058,-1,27936,-1
12,Magnolia/Queen Anne,36929,-1,2166,-1,34763,-1
13,Downtown,9773,-1,736,-1,9037,-1
