area_id,area_name,b04007001,b04007001_moe,b04007002,b04007002_moe,b04007003,b04007003_moe,b04007004,b04007004_moe,b04007005,b04007005_moe,b04007006,b04007006_moe,b04007007,b04007007_moe
1,Southwest,49334,1084,45331,1093,24413,1221,20918,1038,4003,547,566,199,3437,524
2,Delridge Neighborhoods,34331,1051,31932,1093,22839,1118,9093,773,2399,483,238,96,2161,476
3,Greater Duwamish,47182,1787,43170,1817,35365,1818,7805,729,4012,743,237,118,3775,734
4,Southeast,45972,1502,42493,1482,31498,1589,10995,923,3479,654,483,179,2996,629
5,Central,29698,992,27231,977,16456,913,10775,838,2467,518,158,93,2309,509
6,East,51309,1222,47322,1211,26550,1241,20772,1028,3987,528,312,117,3675,523
7,Northeast,79252,1825,72126,1666,41138,1534,30988,1169,7126,1164,576,165,6550,1157
8,North,40013,1085,36102,1122,22603,1142,13499,856,3911,579,589,258,3322,534
9,Northwest,69963,1450,63471,1435,34896,1402,28575,1210,6492,807,621,222,5871,777
10,Ballard,44470,1019,40268,1082,21124,1095,19144,959,4202,627,613,225,3589,610
11,Lake Union,44304,1326,40005,1239,22135,1150,17870,957,4299,639,559,202,3740,607
12,Magnolia/Queen Anne,59677,1403,54161,1363,28482,1307,25679,1174,5516,864,807,309,4709,818
13,Downtown,17411,916,15766,926,10575,840,5191,476,1645,331,235,124,1410,308
