area_id,area_name,b13002001,b13002001_moe,b13002002,b13002002_moe,b13002003,b13002003_moe,b13002004,b13002004_moe,b13002005,b13002005_moe,b13002006,b13002006_moe,b13002007,b13002007_moe,b13002008,b13002008_moe,b13002009,b13002009_moe,b13002010,b13002010_moe,b13002011,b13002011_moe,b13002012,b13002012_moe,b13002013,b13002013_moe,b13002014,b13002014_moe,b13002015,b13002015_moe,b13002016,b13002016_moe,b13002017,b13002017_moe,b13002018,b13002018_moe,b13002019,b13002019_moe
1,Southwest,12590,583,659,174,580,164,0,48,332,118,248,131,79,67,0,48,26,53,53,64,11931,581,5419,375,0,48,1651,268,3768,321,6512,573,776,183,3001,430,2735,357
2,Delridge Neighborhoods,9755,599,707,200,492,170,0,38,304,136,188,107,215,108,0,38,158,99,57,58,9048,618,3569,352,2,38,1370,246,2197,301,5479,542,847,247,2526,379,2106,309
3,Greater Duwamish,11500,695,803,222,642,197,0,45,434,170,208,109,161,106,16,50,123,99,22,54,10697,707,4880,410,0,45,1896,317,2984,323,5817,649,1203,256,2801,371,1813,389
4,Southeast,11462,634,674,191,629,186,0,45,388,161,241,102,45,61,20,52,12,47,13,48,10788,664,4368,432,10,44,1361,279,2997,359,6420,611,1042,245,2812,442,2566,395
5,Central,8684,531,494,169,451,160,0,34,279,134,172,87,43,61,0,34,22,56,21,39,8190,553,2626,278,21,41,907,203,1698,234,5564,540,586,195,3379,397,1599,296
6,East,16443,797,519,206,404,192,0,47,226,159,178,116,115,85,10,50,70,74,35,60,15924,796,3719,424,0,47,2083,350,1636,251,12205,749,1358,280,8193,621,2654,395
7,Northeast,25534,1155,952,197,765,171,0,59,394,128,371,125,187,111,97,98,50,69,40,67,24582,1167,6788,430,34,64,1966,286,4788,330,17794,1129,5179,624,10675,971,1940,288
8,North,10437,571,421,134,311,109,0,43,177,90,134,70,110,91,27,60,71,79,12,46,10016,574,4046,336,0,43,1543,262,2503,254,5970,541,799,200,3344,411,1827,295
9,Northwest,20187,782,1248,255,1084,228,14,58,723,200,347,115,164,116,55,77,109,101,0,54,18939,796,8053,517,12,56,3120,423,4921,389,10886,763,821,197,6710,643,3355,424
10,Ballard,12448,600,739,189,676,182,0,43,433,170,243,97,63,54,0,43,31,52,32,45,11709,641,5073,401,0,43,1946,309,3127,305,6636,613,795,196,3725,485,2116,316
11,Lake Union,14982,886,400,135,352,130,0,42,249,108,103,95,48,55,1,40,26,46,21,49,14582,897,3787,383,0,42,1909,307,1878,229,10795,872,578,223,7686,764,2531,340
12,Magnolia/Queen Anne,17971,965,793,207,709,199,0,51,413,154,296,131,84,79,16,58,31,63,37,62,17178,976,6213,461,0,51,2316,329,3897,365,10965,941,1409,311,6976,864,2580,344
13,Downtown,4278,428,87,69,87,69,0,29,43,60,44,45,0,29,0,29,0,29,0,29,4191,430,1393,257,0,29,478,166,915,199,2798,374,111,77,1725,308,962,211
