area_id,area_name,b19214001,b19214001_moe
1,Southwest,814530800,69157351
2,Delridge Neighborhoods,403450200,41776214
3,Greater Duwamish,293850400,32803915
4,Southeast,394716400,41627220
5,Central,526546300,47865271
6,East,1381395000,86203628
7,Northeast,966252200,78149252
8,North,497110800,38881723
9,Northwest,1070273500,62573596
10,Ballard,712812800,56874485
11,Lake Union,1181711700,97653875
12,Magnolia/Queen Anne,1241386400,78032054
13,Downtown,574229800,60301972
