Age of Householder by Household Income (Asian Alone Householder)
----------------------------------------------------------------
Universe: Households With a Householder Who Is Asian Alone

B19037D001 Total:
B19037D002  Householder under 25 years:
B19037D003   Less than $10,000
B19037D004   $10,000 to $14,999
B19037D005   $15,000 to $19,999
B19037D006   $20,000 to $24,999
B19037D007   $25,000 to $29,999
B19037D008   $30,000 to $34,999
B19037D009   $35,000 to $39,999
B19037D010   $40,000 to $44,999
B19037D011   $45,000 to $49,999
B19037D012   $50,000 to $59,999
B19037D013   $60,000 to $74,999
B19037D014   $75,000 to $99,999
B19037D015   $100,000 to $124,999
B19037D016   $125,000 to $149,999
B19037D017   $150,000 to $199,999
B19037D018   $200,000 or more
B19037D019  Householder 25 to 44 years:
B19037D020   Less than $10,000
B19037D021   $10,000 to $14,999
B19037D022   $15,000 to $19,999
B19037D023   $20,000 to $24,999
B19037D024   $25,000 to $29,999
B19037D025   $30,000 to $34,999
B19037D026   $35,000 to $39,999
B19037D027   $40,000 to $44,999
B19037D028   $45,000 to $49,999
B19037D029   $50,000 to $59,999
B19037D030   $60,000 to $74,999
B19037D031   $75,000 to $99,999
B19037D032   $100,000 to $124,999
B19037D033   $125,000 to $149,999
B19037D034   $150,000 to $199,999
B19037D035   $200,000 or more
B19037D036  Householder 45 to 64 years:
B19037D037   Less than $10,000
B19037D038   $10,000 to $14,999
B19037D039   $15,000 to $19,999
B19037D040   $20,000 to $24,999
B19037D041   $25,000 to $29,999
B19037D042   $30,000 to $34,999
B19037D043   $35,000 to $39,999
B19037D044   $40,000 to $44,999
B19037D045   $45,000 to $49,999
B19037D046   $50,000 to $59,999
B19037D047   $60,000 to $74,999
B19037D048   $75,000 to $99,999
B19037D049   $100,000 to $124,999
B19037D050   $125,000 to $149,999
B19037D051   $150,000 to $199,999
B19037D052   $200,000 or more
B19037D053  Householder 65 years and over:
B19037D054   Less than $10,000
B19037D055   $10,000 to $14,999
B19037D056   $15,000 to $19,999
B19037D057   $20,000 to $24,999
B19037D058   $25,000 to $29,999
B19037D059   $30,000 to $34,999
B19037D060   $35,000 to $39,999
B19037D061   $40,000 to $44,999
B19037D062   $45,000 to $49,999
B19037D063   $50,000 to $59,999
B19037D064   $60,000 to $74,999
B19037D065   $75,000 to $99,999
B19037D066   $100,000 to $124,999
B19037D067   $125,000 to $149,999
B19037D068   $150,000 to $199,999
B19037D069   $200,000 or more
