area_id,area_name,b25016001,b25016001_moe,b25016002,b25016002_moe,b25016003,b25016003_moe,b25016004,b25016004_moe,b25016005,b25016005_moe,b25016006,b25016006_moe,b25016007,b25016007_moe,b25016008,b25016008_moe,b25016009,b25016009_moe,b25016010,b25016010_moe,b25016011,b25016011_moe,b25016012,b25016012_moe,b25016013,b25016013_moe,b25016014,b25016014_moe,b25016015,b25016015_moe,b25016016,b25016016_moe,b25016017,b25016017_moe,b25016018,b25016018_moe,b25016019,b25016019_moe
1,Southwest,23226,383,14808,462,14808,462,14771,462,37,54,0,48,0,48,0,48,0,48,0,48,8418,488,8418,488,8357,486,24,52,37,71,0,48,0,48,0,48,0,48
2,Delridge Neighborhoods,14850,356,7724,382,7724,382,7537,381,147,81,40,49,0,38,0,38,0,38,0,38,7126,444,7101,445,6653,460,115,92,333,145,25,43,25,43,0,38,0,38
3,Greater Duwamish,16086,331,8359,418,8349,418,7947,424,282,109,120,76,10,47,10,47,0,45,0,45,7727,450,7669,452,6982,461,318,128,369,162,58,73,30,59,28,62,0,45
4,Southeast,17612,387,10861,427,10838,426,10577,435,236,88,25,47,23,47,23,47,0,45,0,45,6751,473,6734,473,6221,478,367,171,146,109,17,50,17,50,0,45,0,45
5,Central,13921,329,6894,359,6860,354,6807,357,53,47,0,34,34,45,34,45,0,34,0,34,7027,395,6938,395,6740,393,138,99,60,47,89,88,89,88,0,34,0,34
6,East,29701,474,8008,453,8008,453,7943,452,9,47,56,58,0,47,0,47,0,47,0,47,21693,578,21397,597,20907,617,158,101,332,174,296,163,296,163,0,47,0,47
7,Northeast,30311,401,16806,426,16793,426,16754,426,15,59,24,62,13,61,13,61,0,59,0,59,13505,502,13341,505,13129,505,141,98,71,86,164,128,115,111,0,59,49,85
8,North,19461,351,9074,354,9074,354,9046,353,19,46,9,43,0,43,0,43,0,43,0,43,10387,449,10387,449,10031,457,272,135,84,84,0,43,0,43,0,43,0,43
9,Northwest,33168,437,17569,559,17388,561,17274,562,50,62,64,92,181,118,181,118,0,54,0,54,15599,594,15395,593,15066,589,280,132,49,93,204,124,175,116,0,54,29,70
10,Ballard,21236,330,11602,423,11519,418,11512,418,7,43,0,43,83,101,83,101,0,43,0,43,9634,493,9511,493,9358,486,106,70,47,57,123,112,123,112,0,43,0,43
11,Lake Union,24520,524,7184,387,7184,387,7147,384,19,48,18,42,0,42,0,42,0,42,0,42,17336,590,17226,594,16571,600,135,84,520,216,110,98,110,98,0,42,0,42
12,Magnolia/Queen Anne,29974,461,14092,515,14066,513,14047,513,0,51,19,51,26,66,0,51,0,51,26,66,15882,596,15696,601,15498,605,80,79,118,94,186,136,186,136,0,51,0,51
13,Downtown,11410,381,2175,304,2161,304,2108,301,9,30,44,45,14,35,14,35,0,29,0,29,9235,420,8811,434,8481,446,113,73,217,105,424,149,409,148,0,29,15,32
