area_id,area_name,b25102001,b25102001_moe,b25102002,b25102002_moe,b25102003,b25102003_moe,b25102004,b25102004_moe,b25102005,b25102005_moe,b25102006,b25102006_moe,b25102007,b25102007_moe,b25102008,b25102008_moe,b25102009,b25102009_moe,b25102010,b25102010_moe,b25102011,b25102011_moe,b25102012,b25102012_moe,b25102013,b25102013_moe,b25102014,b25102014_moe,b25102015,b25102015_moe
1,Southwest,14808,462,11140,462,111,83,265,100,384,133,2099,300,8263,456,18,49,3668,315,228,125,237,98,89,70,551,165,2549,280,14,51
2,Delridge Neighborhoods,7724,382,6291,376,190,103,518,155,360,104,2709,316,2461,277,53,53,1433,204,129,66,109,65,71,56,517,140,607,142,0,38
3,Greater Duwamish,8359,418,5975,414,178,80,533,162,361,127,1669,245,3134,370,100,66,2384,262,237,100,152,70,121,74,593,141,1242,204,39,56
4,Southeast,10861,427,8541,431,156,78,484,170,345,114,2544,321,4976,381,36,48,2320,264,157,71,154,92,77,72,490,125,1408,210,34,50
5,Central,6894,359,5511,372,142,76,273,124,335,117,756,174,3959,324,46,45,1383,205,39,39,123,78,92,77,169,85,960,177,0,34
6,East,8008,453,6038,424,112,75,345,125,609,176,1419,258,3454,335,99,101,1970,265,69,61,113,81,9,47,299,122,1350,215,130,75
7,Northeast,16806,426,12154,459,175,90,361,113,381,131,955,179,10236,441,46,68,4652,310,176,98,151,84,160,78,272,92,3792,298,101,71
8,North,9074,354,6631,384,103,61,353,118,459,158,1513,239,4102,307,101,76,2443,259,138,69,129,73,198,111,270,106,1660,213,48,52
9,Northwest,17569,559,13484,559,275,123,515,156,899,204,2814,341,8871,480,110,71,4085,342,277,112,269,110,133,75,660,160,2676,277,70,64
10,Ballard,11602,423,8536,417,77,53,253,108,326,124,1022,196,6789,385,69,66,3066,304,161,69,78,62,41,51,344,119,2409,280,33,51
11,Lake Union,7184,387,5717,399,87,61,203,102,337,130,883,186,4188,333,19,45,1467,192,57,55,120,63,76,59,100,64,1093,171,21,44
12,Magnolia/Queen Anne,14092,515,11037,516,174,75,498,150,548,164,1212,214,8564,478,41,59,3055,319,69,63,93,76,102,92,263,93,2477,296,51,59
13,Downtown,2175,304,1552,277,7,29,96,70,55,52,598,183,796,217,0,29,623,197,22,35,79,96,16,37,67,66,439,149,0,29
