area_id,area_name,b00001001,b00001001_moe
1,Southwest,3206,-1
2,Delridge Neighborhoods,2248,-1
3,Greater Duwamish,2883,-1
4,Southeast,2834,-1
5,Central,1975,-1
6,East,3376,-1
7,Northeast,6234,-1
8,North,2922,-1
9,Northwest,4866,-1
10,Ballard,2859,-1
11,Lake Union,2863,-1
12,Magnolia/Queen Anne,3779,-1
13,Downtown,1108,-1
