area_id,area_name,b25043001,b25043001_moe,b25043002,b25043002_moe,b25043003,b25043003_moe,b25043004,b25043004_moe,b25043005,b25043005_moe,b25043006,b25043006_moe,b25043007,b25043007_moe,b25043008,b25043008_moe,b25043009,b25043009_moe,b25043010,b25043010_moe,b25043011,b25043011_moe,b25043012,b25043012_moe,b25043013,b25043013_moe,b25043014,b25043014_moe,b25043015,b25043015_moe,b25043016,b25043016_moe,b25043017,b25043017_moe,b25043018,b25043018_moe,b25043019,b25043019_moe
1,Southwest,23226,383,14808,462,14671,465,1387,252,9684,423,3600,249,137,82,0,48,117,76,20,55,8418,488,8205,488,3006,329,4130,419,1069,219,213,101,44,57,156,93,13,50
2,Delridge Neighborhoods,14850,356,7724,382,7517,383,1263,234,5044,344,1210,143,207,100,28,46,149,90,30,47,7126,444,6665,440,2301,327,3431,389,933,188,461,186,255,154,128,85,78,87
3,Greater Duwamish,16086,331,8359,418,8231,420,1096,228,5402,374,1733,198,128,85,5,44,97,79,26,52,7727,450,7371,455,2589,351,3485,388,1297,227,356,141,128,81,178,107,50,73
4,Southeast,17612,387,10861,427,10721,436,839,198,7561,394,2321,220,140,90,0,45,104,82,36,58,6751,473,6391,466,1598,316,3909,452,884,187,360,164,219,134,141,104,0,45
5,Central,13921,329,6894,359,6834,359,819,183,4697,333,1318,164,60,51,13,39,47,46,0,34,7027,395,6861,399,2972,341,2682,342,1207,171,166,77,62,51,86,60,18,39
6,East,29701,474,8008,453,7971,452,1261,236,4894,394,1816,208,37,54,11,48,26,52,0,47,21693,578,21134,598,11554,645,7431,568,2149,274,559,147,323,112,205,96,31,50
7,Northeast,30311,401,16806,426,16663,425,1467,228,11105,404,4091,222,143,82,33,61,110,81,0,59,13505,502,12984,511,8493,492,3572,403,919,177,521,145,420,133,85,71,16,62
8,North,19461,351,9074,354,9011,355,1280,236,5774,312,1957,204,63,56,0,43,63,56,0,43,10387,449,9964,450,4311,399,4131,422,1522,248,423,167,183,114,185,106,55,57
9,Northwest,33168,437,17569,559,17299,554,2567,331,11606,467,3126,253,270,123,174,112,73,66,23,56,15599,594,15211,603,7140,509,5594,480,2477,294,388,141,208,91,180,111,0,54
10,Ballard,21236,330,11602,423,11395,413,1407,232,7848,365,2140,183,207,118,97,67,49,72,61,87,9634,493,9334,495,4393,434,4140,416,801,171,300,141,176,112,51,47,73,94
11,Lake Union,24520,524,7184,387,7121,387,1343,227,4737,330,1041,133,63,57,47,54,0,42,16,42,17336,590,16823,599,10008,569,5845,488,970,183,513,141,335,110,152,88,26,52
12,Magnolia/Queen Anne,29974,461,14092,515,13983,512,1536,268,9295,456,3152,274,109,73,32,59,66,65,11,52,15882,596,15478,593,8420,544,5648,507,1410,208,404,129,237,99,141,94,26,64
13,Downtown,11410,381,2175,304,2098,299,365,138,1186,248,547,135,77,62,51,54,26,36,0,29,9235,420,8689,430,3107,334,4308,377,1274,162,546,176,116,70,374,152,56,66
