area_id,area_name,b23025001,b23025001_moe,b23025002,b23025002_moe,b23025003,b23025003_moe,b23025004,b23025004_moe,b23025005,b23025005_moe,b23025006,b23025006_moe,b23025007,b23025007_moe
1,Southwest,41109,873,29929,843,29790,848,28313,837,1477,280,139,103,11180,649
2,Delridge Neighborhoods,28265,861,20668,745,20618,745,18869,694,1749,328,50,51,7597,589
3,Greater Duwamish,37253,1276,25778,1130,25702,1128,23627,1103,2075,367,76,72,11475,729
4,Southeast,36862,1169,25196,1024,25161,1025,22555,932,2606,451,35,55,11666,752
5,Central,25606,817,18670,765,18639,767,17432,741,1207,312,31,42,6936,551
6,East,47668,1101,34988,1002,34946,1000,32966,959,1980,369,42,55,12680,741
7,Northeast,68827,1741,46355,1409,46335,1409,43146,1267,3189,488,20,61,22472,1097
8,North,34497,871,24543,897,24486,898,22844,895,1642,279,57,63,9954,622
9,Northwest,60193,1190,44751,1128,44680,1129,41559,1067,3121,562,71,76,15442,771
10,Ballard,38122,904,29835,920,29754,913,27984,886,1770,313,81,88,8287,551
11,Lake Union,40690,1261,32468,1170,32355,1169,30548,1162,1807,360,113,97,8222,723
12,Magnolia/Queen Anne,52029,1209,39800,1154,39404,1150,37219,1160,2185,345,396,133,12229,721
13,Downtown,16437,749,10707,598,10636,603,9852,601,784,211,71,71,5730,595
