area_id,area_name,b17014001,b17014001_moe,b17014002,b17014002_moe,b17014003,b17014003_moe,b17014004,b17014004_moe,b17014005,b17014005_moe,b17014006,b17014006_moe,b17014007,b17014007_moe,b17014008,b17014008_moe,b17014009,b17014009_moe,b17014010,b17014010_moe,b17014011,b17014011_moe,b17014012,b17014012_moe,b17014013,b17014013_moe,b17014014,b17014014_moe,b17014015,b17014015_moe,b17014016,b17014016_moe,b17014017,b17014017_moe,b17014018,b17014018_moe,b17014019,b17014019_moe,b17014020,b17014020_moe,b17014021,b17014021_moe,b17014022,b17014022_moe,b17014023,b17014023_moe,b17014024,b17014024_moe,b17014025,b17014025_moe,b17014026,b17014026_moe,b17014027,b17014027_moe,b17014028,b17014028_moe,b17014029,b17014029_moe,b17014030,b17014030_moe,b17014031,b17014031_moe,b17014032,b17014032_moe,b17014033,b17014033_moe,b17014034,b17014034_moe,b17014035,b17014035_moe
1,Southwest,11615,463,302,125,202,91,51,54,41,57,110,75,0,48,100,92,19,55,0,48,19,55,0,48,0,48,81,85,70,85,11,48,0,48,0,48,11313,474,9376,453,938,175,1558,244,6203,420,677,151,1937,304,443,149,63,66,164,78,216,118,0,48,1494,266,157,105,974,231,313,105,50,58
2,Delridge Neighborhoods,7898,410,892,207,314,132,56,67,170,94,63,75,25,52,578,183,46,52,32,50,14,41,0,38,0,38,532,180,209,119,217,134,106,77,0,38,7006,410,4892,387,225,85,962,196,3140,334,565,137,2114,308,712,203,7,38,295,134,312,159,98,75,1402,244,81,64,813,201,412,143,96,65
3,Greater Duwamish,10023,429,1230,254,484,153,173,94,207,114,104,93,0,45,746,200,130,87,41,54,74,78,15,49,0,45,616,187,208,111,408,162,0,45,0,45,8793,432,6141,418,426,140,1028,216,3405,365,1282,223,2652,366,935,214,34,53,327,122,356,135,218,112,1717,325,55,58,913,252,470,162,279,124
4,Southeast,10698,475,1216,275,499,195,170,117,209,141,61,59,59,78,717,204,211,104,39,48,172,104,0,45,0,45,506,181,262,125,195,123,41,53,8,45,9482,490,6531,452,475,123,1475,273,3572,364,1009,211,2951,390,740,200,105,80,381,145,180,109,74,74,2211,346,23,46,1443,285,614,192,131,85
5,Central,5827,366,465,178,202,122,45,42,47,48,110,113,0,34,263,130,48,65,14,38,34,63,0,34,0,34,215,115,158,108,57,48,0,34,0,34,5362,341,4110,315,225,86,998,205,2591,275,296,99,1252,248,270,103,0,34,155,82,97,82,18,40,982,231,75,61,660,198,231,108,16,36
6,East,6914,493,531,155,126,69,70,55,43,58,13,49,0,47,405,146,60,63,11,48,49,60,0,47,0,47,345,146,127,82,212,130,6,46,0,47,6383,481,5608,459,569,129,1231,219,3646,436,162,80,775,191,298,124,19,49,149,97,96,81,34,58,477,160,33,55,314,119,105,107,25,53
7,Northeast,14739,465,600,151,168,84,37,63,89,72,42,66,0,59,432,135,191,103,43,66,38,61,110,95,0,59,241,98,52,62,87,68,97,88,5,58,14139,454,12143,448,1014,164,2607,285,7528,421,994,175,1996,289,527,156,20,60,258,112,176,97,73,79,1469,244,44,62,859,173,517,165,49,70
8,North,9165,448,755,196,309,110,162,88,98,69,35,49,14,47,446,169,94,84,20,45,74,83,0,43,0,43,352,152,157,96,195,107,0,43,0,43,8410,426,6499,390,575,137,1334,236,4063,346,527,126,1911,293,679,181,54,78,243,111,317,130,65,72,1232,247,79,66,570,173,472,150,111,100
9,Northwest,15452,570,760,200,319,136,85,73,153,103,70,84,11,55,441,154,67,66,37,56,30,60,0,54,0,54,374,148,197,127,161,89,16,55,0,54,14692,570,12371,560,859,169,2478,301,8238,514,796,176,2321,297,578,153,21,55,375,125,147,93,35,65,1743,264,136,88,976,201,587,166,44,58
10,Ballard,10539,437,288,112,176,88,33,52,56,60,78,63,9,46,112,75,36,50,24,46,12,44,0,43,0,43,76,67,61,65,15,47,0,43,0,43,10251,437,8507,433,670,136,1455,221,5857,438,525,135,1744,291,540,180,19,50,304,127,207,124,10,43,1204,227,72,59,698,175,434,154,0,43
11,Lake Union,6677,455,386,181,135,76,66,63,21,44,31,51,17,46,251,169,119,145,81,132,0,42,38,72,0,42,132,97,19,46,105,93,8,43,0,42,6291,420,5253,395,253,85,1127,224,3674,362,199,79,1038,220,438,166,8,42,271,131,122,99,37,56,600,151,66,55,410,128,124,72,0,42
12,Magnolia/Queen Anne,12146,520,230,98,147,81,53,62,72,70,22,52,0,51,83,64,16,54,16,54,0,51,0,51,0,51,67,61,0,51,52,57,15,53,0,51,11916,520,10711,513,881,183,2522,340,6855,476,453,138,1205,235,306,117,15,54,200,102,81,69,10,51,899,209,34,57,520,164,313,132,32,60
13,Downtown,2301,306,448,154,291,121,188,102,81,62,22,32,0,29,157,100,63,76,0,29,63,76,0,29,0,29,94,71,6,28,54,63,9,31,25,42,1853,266,1685,257,230,117,226,76,1181,235,48,50,168,77,30,39,8,31,0,29,8,30,14,33,138,69,14,33,107,60,0,29,17,39
