area_id,area_name,b24090001,b24090001_moe,b24090002,b24090002_moe,b24090003,b24090003_moe,b24090004,b24090004_moe,b24090005,b24090005_moe,b24090006,b24090006_moe,b24090007,b24090007_moe,b24090008,b24090008_moe,b24090009,b24090009_moe,b24090010,b24090010_moe,b24090011,b24090011_moe,b24090012,b24090012_moe,b24090013,b24090013_moe,b24090014,b24090014_moe,b24090015,b24090015_moe,b24090016,b24090016_moe,b24090017,b24090017_moe,b24090018,b24090018_moe,b24090019,b24090019_moe,b24090020,b24090020_moe,b24090021,b24090021_moe
1,Southwest,20076,780,10739,533,7898,504,7106,474,792,210,831,194,708,178,400,130,381,135,521,153,0,48,9337,525,6025,452,5666,444,359,129,1415,269,704,162,547,145,349,142,297,103,0,48
2,Delridge Neighborhoods,12891,599,7124,477,5676,484,5482,490,194,100,389,121,395,118,182,102,211,119,271,111,0,38,5767,438,3624,380,3509,375,115,67,966,214,374,128,504,151,95,80,197,92,7,37
3,Greater Duwamish,15566,882,9049,656,6651,584,6263,575,388,143,728,205,687,200,291,123,425,151,267,102,0,45,6517,526,4432,469,4301,467,131,92,602,184,432,134,557,159,320,122,174,95,0,45
4,Southeast,15279,823,7993,631,5315,542,4879,543,436,139,778,187,735,239,533,168,198,88,415,161,19,54,7286,528,3754,448,3536,437,218,113,1441,251,797,198,762,220,113,67,410,152,9,45
5,Central,12034,634,6695,543,4423,459,3965,443,458,149,900,249,412,142,535,152,85,62,340,124,0,34,5339,400,2676,309,2525,315,151,97,1213,238,402,134,515,129,114,70,387,135,32,54
6,East,20937,871,11885,743,9160,699,8577,689,583,195,1020,250,412,144,555,169,181,83,537,158,20,55,9052,624,5888,534,5740,531,148,89,1605,301,432,148,571,159,229,114,327,125,0,47
7,Northeast,24154,822,13638,638,8937,560,8050,547,887,188,1500,243,503,127,1623,276,270,111,787,189,18,63,10516,582,5490,462,4972,436,518,164,1978,296,823,200,1685,241,208,86,332,176,0,59
8,North,14830,808,8476,581,5876,538,5570,540,306,103,792,187,487,126,707,182,236,107,378,143,0,43,6354,516,3426,398,3306,384,120,92,1357,236,441,133,750,165,151,68,229,136,0,43
9,Northwest,28042,986,15829,736,11275,685,10386,664,889,217,1541,295,791,174,981,218,293,121,948,237,0,54,12213,666,7112,545,6778,532,334,124,2275,323,911,224,1088,210,295,154,508,146,24,66
10,Ballard,19158,779,10592,550,8083,542,7424,561,659,202,780,182,419,132,579,183,168,104,536,156,27,59,8566,580,5270,525,5027,521,243,108,1274,256,521,148,906,205,252,98,343,116,0,43
11,Lake Union,19804,887,11431,652,8599,611,8174,606,425,142,1103,261,369,139,850,213,175,94,335,130,0,42,8373,590,4888,483,4752,480,136,71,1432,249,544,160,906,206,296,120,291,96,16,46
12,Magnolia/Queen Anne,25520,869,13591,639,10760,634,9799,624,961,210,1026,242,325,108,415,141,367,162,698,151,0,51,11929,686,8017,624,7569,609,448,145,1910,294,674,173,688,181,277,119,363,138,0,51
13,Downtown,6791,524,4112,430,3332,383,3200,394,132,92,233,112,149,87,164,102,72,50,162,105,0,29,2679,354,1976,320,1768,285,208,122,251,108,185,139,108,71,51,52,108,59,0,29
