area_id,area_name,b19063001,b19063001_moe
1,Southwest,140875800,25506344
2,Delridge Neighborhoods,68075900,18399796
3,Greater Duwamish,34303300,8516997
4,Southeast,75821500,19083112
5,Central,88100400,21192175
6,East,127204700,28044521
7,Northeast,217873400,43377052
8,North,66578300,14592309
9,Northwest,180046200,35864241
10,Ballard,84258000,15384845
11,Lake Union,140155400,66038645
12,Magnolia/Queen Anne,222677300,60901985
13,Downtown,56708400,31220348
