area_id,area_name,b08008001,b08008001_moe,b08008002,b08008002_moe,b08008003,b08008003_moe,b08008004,b08008004_moe,b08008005,b08008005_moe,b08008006,b08008006_moe,b08008007,b08008007_moe,b08008008,b08008008_moe,b08008009,b08008009_moe,b08008010,b08008010_moe,b08008011,b08008011_moe,b08008012,b08008012_moe,b08008013,b08008013_moe,b08008014,b08008014_moe,b08008015,b08008015_moe
1,Southwest,27930,842,27930,842,19945,824,7985,637,0,48,13664,565,13664,565,9576,566,4088,406,0,48,14266,588,14266,588,10369,574,3897,431,0,48
2,Delridge Neighborhoods,18280,717,18280,717,12677,729,5603,533,0,38,9390,541,9390,541,6432,537,2958,360,0,38,8890,521,8890,521,6245,471,2645,355,0,38
3,Greater Duwamish,23165,1099,23165,1099,16189,875,6976,665,0,45,12891,836,12891,836,8643,714,4248,459,0,45,10274,619,10274,619,7546,561,2728,399,0,45
4,Southeast,22046,939,22046,939,15409,845,6637,587,0,45,10925,712,10925,712,7316,623,3609,428,0,45,11121,564,11121,564,8093,555,3028,385,0,45
5,Central,17277,741,17277,741,13246,706,4031,478,0,34,8829,589,8829,589,6202,520,2627,379,0,34,8448,508,8448,508,7044,488,1404,264,0,34
6,East,32499,978,32499,978,24463,992,8036,706,0,47,17640,846,17640,846,12788,775,4852,561,0,47,14859,759,14859,759,11675,729,3184,404,0,47
7,Northeast,42414,1259,42414,1259,32455,1195,9959,710,0,59,21652,932,21652,932,15670,852,5982,543,0,59,20762,882,20762,882,16785,852,3977,435,0,59
8,North,22378,886,22378,886,15569,722,6809,694,0,43,11786,655,11786,655,7695,521,4091,545,0,43,10592,578,10592,578,7874,519,2718,366,0,43
9,Northwest,40650,1078,40650,1078,28819,1008,11831,766,0,54,20834,777,20834,777,14165,696,6669,562,0,54,19816,757,19816,757,14654,713,5162,513,0,54
10,Ballard,27338,892,27338,892,21680,889,5658,545,0,43,14010,617,14010,617,10651,636,3359,435,0,43,13328,641,13328,641,11029,633,2299,326,0,43
11,Lake Union,29994,1185,29994,1185,22067,1115,7927,657,0,42,16050,791,16050,791,11195,731,4855,500,0,42,13944,852,13944,852,10872,773,3072,406,0,42
12,Magnolia/Queen Anne,36929,1190,36929,1190,28839,1113,8090,677,0,51,19058,1015,19058,1015,14665,937,4393,487,0,51,17871,927,17871,927,14174,784,3697,487,0,51
13,Downtown,9773,593,9773,593,7348,578,2425,385,0,29,5657,460,5657,460,4250,436,1407,298,0,29,4116,416,4116,416,3098,352,1018,253,0,29
