area_id,area_name,b19013i001,b19013i001_moe
1,Southwest,805850,324973
2,Delridge Neighborhoods,433654,125679
3,Greater Duwamish,419467,394212
4,Southeast,497989,180785
5,Central,436529,118283
6,East,711276,254542
7,Northeast,1215086,373041
8,North,626235,237560
9,Northwest,744895,343397
10,Ballard,371774,235115
11,Lake Union,423138,184220
12,Magnolia/Queen Anne,615771,539960
13,Downtown,110403,71968
