area_id,area_name,b99172001,b99172001_moe,b99172002,b99172002_moe,b99172003,b99172003_moe,b99172004,b99172004_moe,b99172005,b99172005_moe,b99172006,b99172006_moe,b99172007,b99172007_moe,b99172008,b99172008_moe,b99172009,b99172009_moe,b99172010,b99172010_moe,b99172011,b99172011_moe,b99172012,b99172012_moe,b99172013,b99172013_moe,b99172014,b99172014_moe,b99172015,b99172015_moe
1,Southwest,11615,-1,258,-1,0,-1,0,-1,0,-1,0,-1,16,-1,28,-1,9782,-1,241,-1,247,-1,69,-1,112,-1,345,-1,517,-1
2,Delridge Neighborhoods,7898,-1,780,-1,15,-1,5,-1,0,-1,9,-1,0,-1,83,-1,5246,-1,69,-1,245,-1,162,-1,127,-1,429,-1,728,-1
3,Greater Duwamish,10023,-1,785,-1,53,-1,69,-1,0,-1,90,-1,12,-1,221,-1,6100,-1,279,-1,292,-1,241,-1,372,-1,674,-1,835,-1
4,Southeast,10698,-1,826,-1,60,-1,0,-1,0,-1,22,-1,59,-1,249,-1,6995,-1,198,-1,246,-1,262,-1,314,-1,648,-1,819,-1
5,Central,5827,-1,280,-1,62,-1,0,-1,0,-1,0,-1,15,-1,108,-1,4149,-1,88,-1,247,-1,48,-1,96,-1,366,-1,368,-1
6,East,6914,-1,354,-1,72,-1,0,-1,0,-1,0,-1,0,-1,105,-1,5355,-1,152,-1,209,-1,59,-1,74,-1,131,-1,403,-1
7,Northeast,14739,-1,479,-1,0,-1,16,-1,16,-1,44,-1,6,-1,39,-1,11787,-1,344,-1,518,-1,146,-1,272,-1,283,-1,789,-1
8,North,9165,-1,651,-1,38,-1,0,-1,0,-1,0,-1,18,-1,48,-1,6397,-1,103,-1,418,-1,169,-1,116,-1,359,-1,848,-1
9,Northwest,15452,-1,601,-1,19,-1,17,-1,0,-1,0,-1,32,-1,91,-1,11816,-1,240,-1,346,-1,339,-1,348,-1,631,-1,972,-1
10,Ballard,10539,-1,227,-1,33,-1,19,-1,0,-1,0,-1,0,-1,9,-1,8728,-1,169,-1,178,-1,104,-1,257,-1,189,-1,626,-1
11,Lake Union,6677,-1,373,-1,0,-1,0,-1,0,-1,0,-1,0,-1,13,-1,5210,-1,135,-1,139,-1,78,-1,170,-1,114,-1,445,-1
12,Magnolia/Queen Anne,12146,-1,159,-1,0,-1,0,-1,0,-1,25,-1,0,-1,46,-1,9626,-1,210,-1,430,-1,91,-1,189,-1,438,-1,932,-1
13,Downtown,2301,-1,408,-1,7,-1,0,-1,0,-1,0,-1,32,-1,1,-1,1586,-1,22,-1,0,-1,10,-1,37,-1,36,-1,162,-1
