area_id,area_name,b19326001,b19326001_moe,b19326002,b19326002_moe,b19326003,b19326003_moe,b19326004,b19326004_moe,b19326005,b19326005_moe,b19326006,b19326006_moe,b19326007,b19326007_moe
1,Southwest,414014,16758,501795,27741,677648,43594,296740,28838,358962,21231,556310,34901,207067,18100
2,Delridge Neighborhoods,259553,16993,300718,34116,471740,46033,140506,24176,225005,17657,387530,34694,133620,20363
3,Greater Duwamish,265029,12819,292837,18021,438460,27756,153381,21854,230495,20386,405688,34602,132555,12248
4,Southeast,257408,15763,274597,29234,404550,43813,161773,27582,245421,20664,398836,29222,118067,12937
5,Central,263311,21499,327757,36765,464161,39317,134051,29685,213869,16677,367255,29797,108268,13811
6,East,439261,21373,546899,48132,791673,46945,266587,31982,389090,25624,604378,33561,217169,24633
7,Northeast,596158,32717,747024,63429,1277030,69135,321222,25826,503744,40070,906969,60245,299412,23031
8,North,364948,18652,443318,32645,607399,54603,211409,34481,307484,23255,515093,57166,174392,21945
9,Northwest,631492,23061,739191,34472,1083667,56244,372144,34817,535869,32535,858675,48817,318635,26050
10,Ballard,354233,13252,412382,25089,553158,35591,224127,22296,293324,22210,462628,29484,174864,18045
11,Lake Union,396789,18030,454908,31807,683658,63223,200667,31282,340704,27934,541774,40610,184985,27190
12,Magnolia/Queen Anne,507407,29099,648964,51051,914229,60905,299993,40437,432975,29240,652725,41562,226870,23378
13,Downtown,145524,17237,151095,18264,371279,49424,63772,9002,156066,20334,264782,29189,62338,12339
