area_id,area_name,b19313b001,b19313b001_moe
1,Southwest,28443200,17608530
2,Delridge Neighborhoods,85322800,20367350
3,Greater Duwamish,127910000,23990908
4,Southeast,253427500,34450888
5,Central,154135300,24502215
6,East,77249900,20114121
7,Northeast,52496600,23761875
8,North,48101300,15414384
9,Northwest,55185500,14147619
10,Ballard,3104700,2738648
11,Lake Union,27591400,11877966
12,Magnolia/Queen Anne,39642100,14201030
13,Downtown,31667500,10614566
