area_id,area_name,b99132001,b99132001_moe,b99132002,b99132002_moe,b99132003,b99132003_moe
1,Southwest,12590,-1,362,-1,12228,-1
2,Delridge Neighborhoods,9755,-1,417,-1,9338,-1
3,Greater Duwamish,11500,-1,808,-1,10692,-1
4,Southeast,11462,-1,408,-1,11054,-1
5,Central,8684,-1,350,-1,8334,-1
6,East,16443,-1,608,-1,15835,-1
7,Northeast,25534,-1,1482,-1,24052,-1
8,North,10437,-1,389,-1,10048,-1
9,Northwest,20187,-1,775,-1,19412,-1
10,Ballard,12448,-1,558,-1,11890,-1
11,Lake Union,14982,-1,409,-1,14573,-1
12,Magnolia/Queen Anne,17971,-1,779,-1,17192,-1
13,Downtown,4278,-1,147,-1,4131,-1
