area_id,area_name,b25117001,b25117001_moe,b25117002,b25117002_moe,b25117003,b25117003_moe,b25117004,b25117004_moe,b25117005,b25117005_moe,b25117006,b25117006_moe,b25117007,b25117007_moe,b25117008,b25117008_moe,b25117009,b25117009_moe,b25117010,b25117010_moe,b25117011,b25117011_moe,b25117012,b25117012_moe,b25117013,b25117013_moe,b25117014,b25117014_moe,b25117015,b25117015_moe,b25117016,b25117016_moe,b25117017,b25117017_moe,b25117018,b25117018_moe,b25117019,b25117019_moe,b25117020,b25117020_moe,b25117021,b25117021_moe
1,Southwest,23226,383,14808,462,9048,459,81,63,3426,368,2053,270,0,48,108,90,22,50,27,52,43,68,8418,488,1826,309,106,71,5470,424,732,184,0,48,121,99,0,48,98,86,65,74
2,Delridge Neighborhoods,14850,356,7724,382,3903,332,97,63,2742,311,897,171,0,38,58,54,0,38,27,46,0,38,7126,444,1468,257,41,43,5371,429,172,85,0,38,37,59,0,38,24,43,13,42
3,Greater Duwamish,16086,331,8359,418,4428,370,197,83,2322,289,1360,208,0,45,22,47,0,45,18,49,12,49,7727,450,2142,319,6,44,5070,420,414,153,0,45,56,81,0,45,0,45,39,53
4,Southeast,17612,387,10861,427,6994,420,102,85,2346,329,1286,233,0,45,75,63,0,45,46,65,12,45,6751,473,1367,286,40,48,5098,442,206,104,0,45,15,48,0,45,0,45,25,50
5,Central,13921,329,6894,359,4703,348,42,46,1630,277,428,140,0,34,28,45,0,34,33,50,30,46,7027,395,1716,255,58,58,5065,377,47,50,0,34,18,42,32,54,56,53,35,61
6,East,29701,474,8008,453,3689,299,74,64,3789,387,220,84,37,73,28,54,0,47,74,69,97,76,21693,578,4399,483,198,87,15336,629,459,179,10,48,0,47,0,47,911,234,380,134
7,Northeast,30311,401,16806,426,10320,420,127,79,3092,306,3097,286,0,59,38,62,0,59,79,71,53,69,13505,502,3027,355,89,71,9247,492,834,200,16,62,42,66,0,59,100,92,150,112
8,North,19461,351,9074,354,4742,326,49,52,2854,282,1378,198,0,43,28,46,10,44,6,43,7,43,10387,449,1177,238,89,82,8520,467,405,141,0,43,8,43,0,43,68,94,120,95
9,Northwest,33168,437,17569,559,10500,513,172,86,4668,408,2072,265,16,57,60,63,0,54,74,75,7,54,15599,594,3222,388,148,95,11579,585,460,150,0,54,31,59,0,54,33,59,126,110
10,Ballard,21236,330,11602,423,7028,396,46,55,2186,298,2181,251,0,43,101,66,0,43,46,50,14,45,9634,493,1953,305,48,57,6810,490,649,174,0,43,0,43,37,59,96,90,41,52
11,Lake Union,24520,524,7184,387,4434,332,71,59,2013,291,512,135,0,42,48,56,49,85,29,49,28,50,17336,590,4243,477,197,99,12145,591,332,160,0,42,59,57,0,42,141,86,219,121
12,Magnolia/Queen Anne,29974,461,14092,515,7949,410,70,63,4529,427,1449,239,16,55,0,51,43,76,30,57,6,49,15882,596,3216,408,130,73,11630,601,668,192,0,51,12,53,0,51,85,72,141,81
13,Downtown,11410,381,2175,304,491,153,0,29,1612,271,0,29,0,29,59,77,0,29,13,33,0,29,9235,420,1014,214,89,54,7602,445,75,81,67,93,47,58,0,29,198,113,143,75
