area_id,area_name,b19113g001,b19113g001_moe
1,Southwest,769429,473847
2,Delridge Neighborhoods,578693,193364
3,Greater Duwamish,603441,282754
4,Southeast,603912,233136
5,Central,466685,285873
6,East,74318,27752
7,Northeast,545782,362236
8,North,412801,194845
9,Northwest,931815,362078
10,Ballard,340655,419876
11,Lake Union,275025,183310
12,Magnolia/Queen Anne,474681,181705
13,Downtown,28473,368980
