area_id,area_name,b17004001,b17004001_moe,b17004002,b17004002_moe,b17004003,b17004003_moe,b17004004,b17004004_moe,b17004005,b17004005_moe,b17004006,b17004006_moe,b17004007,b17004007_moe,b17004008,b17004008_moe,b17004009,b17004009_moe,b17004010,b17004010_moe,b17004011,b17004011_moe,b17004012,b17004012_moe,b17004013,b17004013_moe,b17004014,b17004014_moe,b17004015,b17004015_moe,b17004016,b17004016_moe,b17004017,b17004017_moe,b17004018,b17004018_moe,b17004019,b17004019_moe
1,Southwest,40463,847,2691,433,1239,288,173,120,416,143,650,216,1452,294,149,82,497,164,806,230,37772,869,17688,603,10653,540,3734,418,3301,351,20084,621,9314,525,5899,458,4871,396
2,Delridge Neighborhoods,28208,858,4020,564,1711,338,229,119,609,202,873,240,2309,386,255,147,724,211,1330,284,24188,872,12144,584,7005,457,3044,380,2095,299,12044,570,5538,421,3791,412,2715,403
3,Greater Duwamish,37045,1276,5636,729,2761,458,188,113,927,269,1646,367,2875,462,157,98,872,230,1846,351,31409,1249,16250,873,9038,647,4239,495,2973,357,15159,718,6397,528,4423,463,4339,396
4,Southeast,36392,1116,5260,742,2438,451,246,137,720,255,1472,327,2822,461,242,138,770,234,1810,354,31132,1202,14896,825,7790,631,3659,462,3447,390,16236,736,7055,525,4496,461,4685,480
5,Central,25190,819,3376,530,1336,336,145,79,431,182,760,270,2040,350,86,79,706,190,1248,284,21814,802,10695,638,6581,536,2398,373,1716,285,11119,576,5286,406,3366,411,2467,415
6,East,44353,1006,6879,661,3181,421,107,82,1519,302,1555,318,3698,463,168,106,1602,296,1928,344,37474,972,19733,828,11847,744,5650,548,2236,305,17741,734,8921,632,5506,524,3314,321
7,Northeast,59956,1582,11436,1137,5413,748,142,112,3330,592,1941,346,6023,796,263,182,3690,582,2070,475,48520,1039,23759,817,13616,623,6991,640,3152,309,24761,703,10258,558,8557,540,5946,392
8,North,34398,869,4500,548,2078,360,60,63,904,239,1114,247,2422,401,105,66,885,224,1432,306,29898,933,15131,687,8473,576,3795,415,2863,354,14767,602,6279,515,4683,461,3805,362
9,Northwest,59567,1204,6524,818,2773,498,201,123,1091,255,1481,409,3751,508,176,106,1189,240,2386,438,53043,1145,25761,812,15727,732,6327,544,3707,366,27282,793,12093,665,8839,584,6350,462
10,Ballard,38045,901,2689,453,1206,251,147,98,533,157,526,165,1483,311,103,78,591,171,789,226,35356,905,17397,642,10546,569,4487,491,2364,289,17959,646,8489,578,5951,551,3519,323
11,Lake Union,40479,1260,7155,847,3762,639,106,69,2031,389,1625,518,3393,524,209,117,2112,437,1072,250,33324,1045,17512,793,11491,662,4590,525,1431,234,15812,742,8177,576,5268,504,2367,313
12,Magnolia/Queen Anne,49777,1141,4101,711,1948,556,150,120,1179,500,619,199,2153,493,124,74,1297,445,732,194,45676,962,22214,739,13616,643,5276,569,3322,396,23462,770,11893,687,6302,509,5267,433
13,Downtown,16102,738,4176,565,2474,423,26,34,595,204,1853,373,1702,283,73,59,441,155,1188,238,11926,623,7020,525,4157,430,1632,328,1231,269,4906,424,2606,349,1458,288,842,168
