area_id,area_name,b25038001,b25038001_moe,b25038002,b25038002_moe,b25038003,b25038003_moe,b25038004,b25038004_moe,b25038005,b25038005_moe,b25038006,b25038006_moe,b25038007,b25038007_moe,b25038008,b25038008_moe,b25038009,b25038009_moe,b25038010,b25038010_moe,b25038011,b25038011_moe,b25038012,b25038012_moe,b25038013,b25038013_moe,b25038014,b25038014_moe,b25038015,b25038015_moe
1,Southwest,23226,383,14808,462,598,156,6654,424,3136,328,1960,252,1362,224,1098,197,8418,488,2063,313,5571,464,561,171,112,84,71,66,40,59
2,Delridge Neighborhoods,14850,356,7724,382,404,141,4072,355,1527,234,849,171,457,122,415,106,7126,444,1791,306,4600,428,573,182,97,87,31,47,34,45
3,Greater Duwamish,16086,331,8359,418,281,120,4004,371,1767,250,883,174,691,165,733,149,7727,450,1410,270,5320,430,579,179,217,107,176,109,25,52
4,Southeast,17612,387,10861,427,501,175,4405,379,2655,297,1704,240,923,194,673,151,6751,473,1412,315,4283,452,671,183,364,151,0,45,21,47
5,Central,13921,329,6894,359,405,128,3438,332,1406,207,736,180,392,121,517,112,7027,395,1861,312,4325,402,515,147,204,110,51,56,71,69
6,East,29701,474,8008,453,370,137,4856,410,1552,248,718,166,322,100,190,77,21693,578,5863,553,14120,679,1213,255,358,134,101,68,38,48
7,Northeast,30311,401,16806,426,969,183,6957,423,3798,321,2298,256,1484,209,1300,168,13505,502,3881,420,8374,533,848,222,210,89,141,101,51,66
8,North,19461,351,9074,354,232,105,4095,337,1904,231,1327,196,803,157,713,155,10387,449,2890,363,6461,480,843,201,120,65,44,59,29,51
9,Northwest,33168,437,17569,559,988,215,8353,494,3737,341,1880,245,1366,215,1245,191,15599,594,4112,471,9945,590,961,189,438,151,120,73,23,57
10,Ballard,21236,330,11602,423,488,143,5400,376,2546,272,1575,230,721,158,872,162,9634,493,2442,396,6267,507,743,178,91,62,70,77,21,48
11,Lake Union,24520,524,7184,387,392,150,4109,346,1198,187,854,170,384,109,247,89,17336,590,5084,515,10928,620,987,216,228,106,90,65,19,40
12,Magnolia/Queen Anne,29974,461,14092,515,629,157,7659,481,2848,323,1475,233,723,159,758,154,15882,596,4475,520,10195,616,849,199,264,95,50,65,49,58
13,Downtown,11410,381,2175,304,178,95,1493,288,378,136,114,84,12,33,0,29,9235,420,2343,332,5849,443,934,206,109,65,0,29,0,29
