area_id,area_name,b08016001,b08016001_moe,b08016002,b08016002_moe,b08016003,b08016003_moe,b08016004,b08016004_moe,b08016005,b08016005_moe,b08016006,b08016006_moe,b08016007,b08016007_moe,b08016008,b08016008_moe,b08016009,b08016009_moe,b08016010,b08016010_moe,b08016011,b08016011_moe,b08016012,b08016012_moe,b08016013,b08016013_moe,b08016014,b08016014_moe,b08016015,b08016015_moe,b08016016,b08016016_moe,b08016017,b08016017_moe,b08016018,b08016018_moe,b08016019,b08016019_moe,b08016020,b08016020_moe,b08016021,b08016021_moe,b08016022,b08016022_moe,b08016023,b08016023_moe
1,Southwest,27930,842,27930,842,27451,839,23617,820,3834,469,409,144,281,128,128,77,43,56,43,56,0,48,27,54,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48
2,Delridge Neighborhoods,18280,717,18280,717,18101,717,14786,718,3315,389,99,60,49,52,50,48,15,43,0,38,15,43,65,61,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38
3,Greater Duwamish,23165,1099,23165,1099,22959,1088,19379,964,3580,481,175,104,117,99,58,52,14,46,0,45,14,46,17,49,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45
4,Southeast,22046,939,22046,939,21798,944,18367,918,3431,471,224,107,119,93,105,67,18,51,0,45,18,51,6,44,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45
5,Central,17277,741,17277,741,17067,741,14975,751,2092,317,184,86,126,75,58,50,0,34,0,34,0,34,26,37,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34
6,East,32499,978,32499,978,32100,980,27555,993,4545,565,334,124,195,94,139,88,27,53,27,53,0,47,38,56,0,47,0,47,0,47,0,47,0,47,0,47,0,47,0,47,0,47,0,47,0,47
7,Northeast,42414,1259,42414,1259,41854,1258,36326,1207,5528,535,477,152,323,120,154,103,45,86,0,59,45,86,38,61,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59
8,North,22378,886,22378,886,21969,889,17788,755,4181,543,180,84,116,66,64,55,78,60,41,52,37,49,151,86,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43
9,Northwest,40650,1078,40650,1078,40066,1082,32745,1041,7321,620,419,142,237,104,182,107,33,57,15,56,18,55,132,117,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54
10,Ballard,27338,892,27338,892,26937,890,23837,885,3100,400,275,100,155,82,120,67,24,48,0,43,24,48,102,106,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43
11,Lake Union,29994,1185,29994,1185,29517,1179,25058,1167,4459,500,391,152,210,100,181,124,15,45,0,42,15,45,71,65,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42
12,Magnolia/Queen Anne,36929,1190,36929,1190,36158,1196,31820,1134,4338,529,604,224,372,186,232,147,17,56,0,51,17,56,150,89,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51
13,Downtown,9773,593,9773,593,9626,593,8203,573,1423,309,147,78,102,64,45,47,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29
