area_id,area_name,b06003001,b06003001_moe,b06003002,b06003002_moe,b06003003,b06003003_moe,b06003004,b06003004_moe,b06003005,b06003005_moe,b06003006,b06003006_moe,b06003007,b06003007_moe,b06003008,b06003008_moe,b06003009,b06003009_moe,b06003010,b06003010_moe,b06003011,b06003011_moe,b06003012,b06003012_moe,b06003013,b06003013_moe,b06003014,b06003014_moe,b06003015,b06003015_moe
1,Southwest,49334,1084,22819,752,26515,849,23847,1034,11131,683,12716,755,20689,911,9687,582,11002,633,880,219,445,164,435,139,3918,471,1556,279,2362,326
2,Delridge Neighborhoods,34331,1051,17171,744,17160,739,14388,831,7540,550,6848,578,11563,741,5827,490,5736,499,537,185,169,108,368,149,7843,769,3635,475,4208,451
3,Greater Duwamish,47182,1787,23786,1221,23396,1093,15387,928,7335,629,8052,683,10488,831,5927,628,4561,448,942,264,398,170,544,181,20365,1419,10126,893,10239,774
4,Southeast,45972,1502,22235,1091,23737,904,17594,1159,8409,805,9185,740,14311,875,6642,531,7669,570,1110,286,640,213,470,157,12957,1020,6544,694,6413,591
5,Central,29698,992,14141,741,15557,743,10215,796,4535,453,5680,597,14410,777,7149,572,7261,496,568,186,304,159,264,101,4505,594,2153,421,2352,341
6,East,51309,1222,26848,974,24461,912,15345,851,7946,608,7399,630,27164,1080,14336,827,12828,748,1260,256,749,224,511,149,7540,739,3817,522,3723,477
7,Northeast,79252,1825,38507,1333,40745,1230,33428,1393,16498,973,16930,937,33126,1216,16280,831,16846,812,1622,273,820,207,802,170,11076,908,4909,514,6167,596
8,North,40013,1085,19986,820,20027,766,16535,805,8344,566,8191,583,14463,782,7016,531,7447,523,708,203,372,133,336,130,8307,838,4254,570,4053,511
9,Northwest,69963,1450,33797,1027,36166,971,29136,1183,14645,802,14491,831,29666,1155,14260,779,15406,755,1328,264,611,170,717,187,9833,835,4281,517,5552,525
10,Ballard,44470,1019,22061,760,22409,726,19543,962,9776,661,9767,624,19995,876,10038,604,9957,571,720,186,444,143,276,114,4212,632,1803,394,2409,393
11,Lake Union,44304,1326,23320,1006,20984,981,15064,948,7830,700,7234,636,22754,1070,12297,733,10457,709,1091,267,400,140,691,204,5395,681,2793,558,2602,400
12,Magnolia/Queen Anne,59677,1403,28991,1105,30686,1090,22247,1168,10832,855,11415,797,29406,1147,14537,810,14869,834,1380,279,553,177,827,219,6644,667,3069,477,3575,407
13,Downtown,17411,916,10320,696,7091,539,3969,520,2288,400,1681,314,8261,635,5145,485,3116,375,418,168,259,132,159,97,4763,567,2628,419,2135,310
