area_id,area_name,b19313a001,b19313a001_moe
1,Southwest,2212121300,107447181
2,Delridge Neighborhoods,779919900,44091163
3,Greater Duwamish,464475500,40988845
4,Southeast,889585300,60071341
5,Central,1065737700,110751089
6,East,2128544700,122652775
7,Northeast,2903126200,134336061
8,North,1120849000,51804446
9,Northwest,2475833100,94799667
10,Ballard,1789935000,65473662
11,Lake Union,1680042100,81072093
12,Magnolia/Queen Anne,2910527300,143411343
13,Downtown,778105300,101031589
